,ID,Name,Gioi_tinh,Bang_cap,Nghe_nghiep,Nam_kinh_nghiem,Luong
7787,7787,Ngoc,,Tien_si,Giam_doc,35,15.5
7788,7788,Ron,Nu,Cao_hoc,Lap_trinh_vien,31,14
7789,7789,Hermione,,Cao_hoc,Giang_vien,21,9
7790,7790,Ngoc,Nu,Pho_thong,Maketting,5,12
7791,7791,Harry,,Tien_si,Massage,33,9
7792,7792,Harry,Nam,Dai_hoc,Giang_vien,24,7
7793,7793,Ron,Nu,Cao_hoc,Giao_Vien,18,7.1
7794,7794,Long,Nu,Pho_thong,Maketting,1,7
7795,7795,Hermione,,Dai_hoc,Giang_vien,1,18
7796,7796,Nam,,Tien_si,Giam_doc,22,8.5
7797,7797,Lan,Nam,Dai_hoc,Massage,27,5
7798,7798,Luna,Nam,Cao_hoc,Giang_vien,25,9
7799,7799,Ngoc,Nam,Dai_hoc,Thu_ky,5,47
7800,7800,Ngoc,,Pho_thong,Thu_ky,8,9
7801,7801,Nam,,Tien_si,Thu_ky,28,7
7802,7802,Ngoc,Nam,Pho_thong,Lap_trinh_vien,35,12
7803,7803,Ron,,Tien_si,Massage,17,19
7804,7804,Hermione,Nam,Tien_si,Maketting,35,12
7805,7805,Lan,,Cao_hoc,Truong_phong,31,12
7806,7806,Hermione,Nam,Pho_thong,Maketting,33,11.1
7807,7807,Harry,Nu,Pho_thong,Giao_Vien,24,12
7808,7808,Long,,Pho_thong,Massage,22,16
7809,7809,Long,Nam,Tien_si,Massage,4,9.1
7810,7810,Nam,,Pho_thong,Maketting,25,65
7811,7811,Ngoc,,Dai_hoc,Ke_toan,17,19
7812,7812,Hermione,Nu,Cao_hoc,Giao_Vien,22,30.2
7813,7813,Nam,Nam,Cao_hoc,Truong_phong,7,12
7814,7814,Ngoc,,Pho_thong,Giam_doc,21,12
7815,7815,Nam,Nam,Tien_si,Massage,25,12.5
7816,7816,Ngoc,Nu,Pho_thong,Giao_Vien,4,12.5
7817,7817,Ngoc,,Pho_thong,Giao_Vien,10,19
7818,7818,Luna,Nu,Dai_hoc,Truong_phong,24,5
7819,7819,Ron,Nam,Dai_hoc,Ke_toan,23,12
7820,7820,Ngoc,Nu,Cao_hoc,Giam_doc,30,7.1
7821,7821,Harry,Nam,Cao_hoc,Giao_Vien,2,12
7822,7822,Nam,Nam,Dai_hoc,Lap_trinh_vien,28,7.1
7823,7823,Ngoc,Nam,Dai_hoc,Giao_Vien,13,14.1
7824,7824,Nam,,Cao_hoc,Thu_ky,5,47
7825,7825,Nam,Nu,Cao_hoc,Maketting,30,5
7826,7826,Ngoc,,Tien_si,Giao_Vien,32,59
7827,7827,Lan,Nam,Cao_hoc,Ke_toan,6,11.1
7828,7828,Nam,Nam,Cao_hoc,Giam_doc,31,8.5
7829,7829,Long,,Dai_hoc,Giang_vien,30,16
7830,7830,Ngoc,,Tien_si,Massage,25,16
7831,7831,Ngoc,,Pho_thong,Truong_phong,15,5
7832,7832,Nam,Nu,Pho_thong,Maketting,30,19
7833,7833,Hermione,,Cao_hoc,Ke_toan,25,12
7834,7834,Lan,Nu,Dai_hoc,Maketting,11,19
7835,7835,Long,Nam,Dai_hoc,Giao_Vien,24,9
7836,7836,Harry,,Tien_si,Ke_toan,12,8.4
7837,7837,Hermione,Nu,Cao_hoc,Massage,15,47
7838,7838,Nam,Nam,Dai_hoc,Giang_vien,4,15.5
7839,7839,Hermione,,Cao_hoc,Giam_doc,35,16
7840,7840,Long,Nam,Tien_si,Giao_Vien,1,14
7841,7841,Hermione,,Cao_hoc,Maketting,18,12
7842,7842,Ngoc,Nam,Tien_si,Giao_Vien,27,12.5
7843,7843,Luna,Nu,Cao_hoc,Massage,27,11.1
7844,7844,Long,,Cao_hoc,Giam_doc,33,10.5
7845,7845,Harry,Nu,Pho_thong,Ke_toan,18,12.5
7846,7846,Nam,Nam,Cao_hoc,Giao_Vien,24,14
7847,7847,Harry,,Cao_hoc,Thu_ky,30,5
7848,7848,Ngoc,Nu,Pho_thong,Giao_Vien,33,19
7849,7849,Luna,Nam,Tien_si,Thu_ky,15,9
7850,7850,Lan,,Tien_si,Maketting,3,12
7851,7851,Harry,Nam,Pho_thong,Giao_Vien,23,14.1
7852,7852,Luna,Nam,Tien_si,Ke_toan,14,12
7853,7853,Ron,Nam,Cao_hoc,Giao_Vien,25,16
7854,7854,Harry,,Cao_hoc,Giam_doc,24,10.5
7855,7855,Nam,Nu,Cao_hoc,Thu_ky,32,11.1
7856,7856,Lan,Nam,Cao_hoc,Giam_doc,21,5
7857,7857,Lan,Nam,Pho_thong,Giao_Vien,16,7
7858,7858,Lan,Nam,Pho_thong,Ke_toan,31,11.1
7859,7859,Nam,Nam,Cao_hoc,Ke_toan,36,15
7860,7860,Nam,,Cao_hoc,Giao_Vien,28,5
7861,7861,Ron,Nam,Pho_thong,Giao_Vien,31,6.4
7862,7862,Ron,Nu,Cao_hoc,Truong_phong,20,9
7863,7863,Nam,Nam,Cao_hoc,Maketting,12,12.5
7864,7864,Long,Nam,Cao_hoc,Maketting,29,7
7865,7865,Nam,Nam,Dai_hoc,Lap_trinh_vien,22,7
7866,7866,Luna,,Tien_si,Massage,10,9
7867,7867,Ron,Nu,Cao_hoc,Giang_vien,7,12
7868,7868,Harry,,Dai_hoc,Ke_toan,20,7
7869,7869,Nam,Nu,Tien_si,Truong_phong,8,19
7870,7870,Ngoc,Nam,Tien_si,Giam_doc,28,12
7871,7871,Ron,,Tien_si,Thu_ky,18,30.2
7872,7872,Long,Nam,Pho_thong,Giang_vien,29,11.1
7873,7873,Hermione,Nu,Pho_thong,Truong_phong,16,16
7874,7874,Nam,Nu,Cao_hoc,Ke_toan,34,7
7875,7875,Ron,Nu,Tien_si,Giam_doc,14,15
7876,7876,Ron,Nu,Dai_hoc,Lap_trinh_vien,35,13.4
7877,7877,Luna,Nu,Tien_si,Ke_toan,6,47
7878,7878,Nam,Nam,Pho_thong,Maketting,23,16
7879,7879,Ngoc,Nam,Tien_si,Giang_vien,26,20
7880,7880,Harry,,Cao_hoc,Giam_doc,8,9.1
7881,7881,Hermione,,Tien_si,Maketting,35,19
7882,7882,Hermione,Nu,Tien_si,Lap_trinh_vien,30,7.1
7883,7883,Luna,Nu,Dai_hoc,Giao_Vien,1,9.1
7884,7884,Luna,Nam,Pho_thong,Giao_Vien,21,9
7885,7885,Long,,Cao_hoc,Giao_Vien,15,8.5
7886,7886,Lan,Nu,Dai_hoc,Massage,24,12
7887,7887,Hermione,Nam,Dai_hoc,Lap_trinh_vien,36,5
7888,7888,Lan,,Dai_hoc,Massage,1,15
7889,7889,Ron,Nu,Dai_hoc,Giang_vien,13,15.5
7890,7890,Hermione,Nu,Dai_hoc,Thu_ky,11,7
7891,7891,Long,Nu,Pho_thong,Thu_ky,27,12
7892,7892,Ron,,Dai_hoc,Giang_vien,14,12.5
7893,7893,Nam,Nam,Pho_thong,Giang_vien,22,9.1
7894,7894,Harry,Nu,Tien_si,Ke_toan,34,7.1
7895,7895,Hermione,,Dai_hoc,Giam_doc,6,5
7896,7896,Hermione,Nam,Pho_thong,Massage,33,5
7897,7897,Lan,Nam,Pho_thong,Giang_vien,35,9.1
7898,7898,Long,,Cao_hoc,Truong_phong,12,15.5
7899,7899,Nam,Nu,Tien_si,Giao_Vien,17,15
7900,7900,Ron,Nu,Pho_thong,Giam_doc,25,14.1
7901,7901,Luna,Nu,Tien_si,Giao_Vien,30,10.5
7902,7902,Lan,Nu,Pho_thong,Ke_toan,10,11.1
7903,7903,Harry,Nam,Cao_hoc,Ke_toan,31,20
7904,7904,Ngoc,Nam,Cao_hoc,Truong_phong,15,9.1
7905,7905,Ron,,Cao_hoc,Thu_ky,3,5
7906,7906,Ngoc,Nam,Pho_thong,Truong_phong,28,12
7907,7907,Luna,Nam,Pho_thong,Maketting,21,15.5
7908,7908,Ron,,Cao_hoc,Giang_vien,14,7
7909,7909,Lan,Nam,Dai_hoc,Ke_toan,31,25
7910,7910,Ngoc,Nu,Tien_si,Truong_phong,33,12
7911,7911,Ngoc,,Cao_hoc,Maketting,31,19
7912,7912,Luna,Nam,Tien_si,Giang_vien,24,11.1
7913,7913,Ron,,Tien_si,Ke_toan,4,10.5
7914,7914,Hermione,,Cao_hoc,Giam_doc,32,12
7915,7915,Ngoc,Nu,Tien_si,Giam_doc,3,7
7916,7916,Hermione,Nu,Dai_hoc,Truong_phong,21,11.1
7917,7917,Nam,,Pho_thong,Lap_trinh_vien,3,10.5
7918,7918,Long,,Tien_si,Maketting,22,15.5
7919,7919,Long,Nam,Cao_hoc,Giam_doc,25,12
7920,7920,Harry,Nam,Tien_si,Giang_vien,7,5
7921,7921,Lan,,Dai_hoc,Lap_trinh_vien,33,15.5
7922,7922,Ngoc,Nam,Pho_thong,Massage,34,20
7923,7923,Hermione,Nu,Pho_thong,Giam_doc,34,35
7924,7924,Ngoc,Nu,Cao_hoc,Lap_trinh_vien,1,9.1
7925,7925,Harry,Nam,Pho_thong,Giang_vien,19,12
7926,7926,Luna,Nam,Tien_si,Giam_doc,6,12
7927,7927,Ngoc,Nu,Cao_hoc,Giang_vien,6,16
7928,7928,Long,Nu,Tien_si,Thu_ky,36,25
7929,7929,Ron,Nam,Pho_thong,Giang_vien,11,12
7930,7930,Harry,Nu,Cao_hoc,Giang_vien,34,16
7931,7931,Nam,,Dai_hoc,Truong_phong,31,15
7932,7932,Long,Nam,Dai_hoc,Lap_trinh_vien,16,35
7933,7933,Luna,,Pho_thong,Thu_ky,16,14.1
7934,7934,Luna,Nu,Dai_hoc,Thu_ky,17,7.1
7935,7935,Long,Nu,Dai_hoc,Ke_toan,12,30.2
7936,7936,Hermione,Nu,Dai_hoc,Ke_toan,2,14
7937,7937,Luna,Nam,Tien_si,Lap_trinh_vien,8,9.1
7938,7938,Nam,Nu,Cao_hoc,Thu_ky,26,25
7939,7939,Luna,Nu,Cao_hoc,Lap_trinh_vien,24,7.1
7940,7940,Lan,,Dai_hoc,Massage,10,15
7941,7941,Long,Nu,Dai_hoc,Giang_vien,34,15.5
7942,7942,Ron,Nam,Tien_si,Giang_vien,20,7.46
7943,7943,Hermione,Nam,Cao_hoc,Ke_toan,9,47
7944,7944,Hermione,,Pho_thong,Giao_Vien,32,14
7945,7945,Lan,Nam,Dai_hoc,Giam_doc,35,12
7946,7946,Long,Nu,Pho_thong,Thu_ky,22,12
7947,7947,Nam,,Tien_si,Lap_trinh_vien,18,9.1
7948,7948,Lan,Nu,Cao_hoc,Lap_trinh_vien,11,3.46
7949,7949,Hermione,Nam,Cao_hoc,Giang_vien,6,47
7950,7950,Harry,Nam,Tien_si,Lap_trinh_vien,27,11.1
7951,7951,Ngoc,Nu,Dai_hoc,Giang_vien,24,7.1
7952,7952,Luna,Nam,Tien_si,Massage,15,12
7953,7953,Luna,Nam,Dai_hoc,Giang_vien,13,5
7954,7954,Ron,Nu,Tien_si,Giang_vien,16,30.2
7955,7955,Lan,Nu,Tien_si,Giao_Vien,15,10.5
7956,7956,Ron,,Cao_hoc,Giang_vien,18,5
7957,7957,Hermione,Nu,Dai_hoc,Giang_vien,13,12
7958,7958,Ron,,Cao_hoc,Lap_trinh_vien,34,11.1
7959,7959,Luna,Nam,Cao_hoc,Ke_toan,7,19
7960,7960,Luna,Nam,Tien_si,Giao_Vien,22,11.1
7961,7961,Hermione,,Tien_si,Lap_trinh_vien,26,14.1
7962,7962,Lan,Nu,Tien_si,Giao_Vien,24,47
7963,7963,Nam,Nu,Tien_si,Thu_ky,26,15
7964,7964,Hermione,Nu,Cao_hoc,Lap_trinh_vien,35,12
7965,7965,Hermione,Nu,Cao_hoc,Giao_Vien,28,11.1
7966,7966,Harry,,Cao_hoc,Maketting,34,12.5
7967,7967,Nam,Nam,Cao_hoc,Giao_Vien,34,2.2
7968,7968,Ngoc,Nam,Cao_hoc,Lap_trinh_vien,35,5
7969,7969,Lan,,Tien_si,Giang_vien,13,12
7970,7970,Harry,Nu,Dai_hoc,Thu_ky,33,12
7971,7971,Long,Nam,Dai_hoc,Giao_Vien,13,7
7972,7972,Harry,Nam,Cao_hoc,Giang_vien,3,11.1
7973,7973,Ron,,Dai_hoc,Truong_phong,6,10.5
7974,7974,Harry,Nu,Cao_hoc,Giam_doc,27,8.3
7975,7975,Nam,Nu,Dai_hoc,Giao_Vien,9,10.5
7976,7976,Hermione,Nu,Pho_thong,Thu_ky,4,7
7977,7977,Harry,,Tien_si,Lap_trinh_vien,34,5
7978,7978,Long,Nu,Dai_hoc,Lap_trinh_vien,30,7
7979,7979,Nam,,Pho_thong,Truong_phong,9,19
7980,7980,Long,,Dai_hoc,Giam_doc,31,14
7981,7981,Ngoc,,Tien_si,Lap_trinh_vien,17,9.1
7982,7982,Harry,Nam,Dai_hoc,Ke_toan,12,13.4
7983,7983,Ron,Nam,Tien_si,Massage,29,25
7984,7984,Ron,Nu,Pho_thong,Thu_ky,2,14
7985,7985,Nam,Nam,Pho_thong,Giang_vien,35,11.1
7986,7986,Ron,Nu,Pho_thong,Truong_phong,11,5
7987,7987,Long,,Cao_hoc,Massage,32,7
7988,7988,Nam,,Tien_si,Massage,3,14
7989,7989,Hermione,Nam,Pho_thong,Truong_phong,27,18
7990,7990,Harry,Nu,Cao_hoc,Lap_trinh_vien,16,14.1
7991,7991,Harry,Nu,Tien_si,Maketting,34,27.2
7992,7992,Ron,,Pho_thong,Giam_doc,21,7
7993,7993,Long,Nu,Tien_si,Truong_phong,21,16
7994,7994,Harry,,Cao_hoc,Massage,21,19
7995,7995,Ron,Nu,Tien_si,Giang_vien,26,19
7996,7996,Nam,,Tien_si,Ke_toan,11,12.5
7997,7997,Nam,Nu,Dai_hoc,Maketting,4,7
7998,7998,Nam,Nu,Tien_si,Giang_vien,1,15.5
7999,7999,Luna,,Pho_thong,Giao_Vien,22,19
8000,8000,Ngoc,Nu,Cao_hoc,Ke_toan,25,15.5
8001,8001,Long,Nu,Tien_si,Maketting,33,7.1
8002,8002,Long,Nam,Dai_hoc,Thu_ky,35,14.1
8003,8003,Ron,Nam,Dai_hoc,Maketting,22,5
8004,8004,Ron,Nu,Pho_thong,Lap_trinh_vien,9,11.1
8005,8005,Ron,Nam,Pho_thong,Maketting,14,12
8006,8006,Ron,,Tien_si,Ke_toan,3,7
8007,8007,Harry,Nam,Cao_hoc,Lap_trinh_vien,27,8.5
8008,8008,Luna,,Pho_thong,Thu_ky,26,11.1
8009,8009,Harry,Nam,Dai_hoc,Maketting,19,19
8010,8010,Hermione,,Dai_hoc,Giang_vien,2,15
8011,8011,Hermione,Nam,Pho_thong,Giang_vien,29,12
8012,8012,Nam,Nu,Tien_si,Truong_phong,7,15
8013,8013,Ron,Nu,Dai_hoc,Giam_doc,20,5
8014,8014,Ron,Nu,Tien_si,Giao_Vien,31,7
8015,8015,Harry,,Tien_si,Giang_vien,33,5
8016,8016,Long,,Dai_hoc,Thu_ky,32,16
8017,8017,Nam,Nu,Cao_hoc,Maketting,28,5
8018,8018,Ron,,Cao_hoc,Maketting,32,16
8019,8019,Ron,Nam,Cao_hoc,Giam_doc,7,8.5
8020,8020,Nam,Nu,Dai_hoc,Lap_trinh_vien,30,9.1
8021,8021,Ngoc,,Dai_hoc,Truong_phong,19,16
8022,8022,Ron,,Dai_hoc,Giang_vien,11,9
8023,8023,Hermione,Nam,Dai_hoc,Ke_toan,24,9
8024,8024,Lan,Nam,Dai_hoc,Maketting,21,16
8025,8025,Long,Nu,Dai_hoc,Giang_vien,10,7
8026,8026,Ron,Nu,Cao_hoc,Lap_trinh_vien,24,15.5
8027,8027,Long,Nam,Dai_hoc,Maketting,17,9
8028,8028,Ngoc,,Tien_si,Thu_ky,30,15.5
8029,8029,Harry,,Tien_si,Thu_ky,28,7
8030,8030,Luna,Nu,Tien_si,Massage,29,12
8031,8031,Luna,,Tien_si,Ke_toan,9,5
8032,8032,Long,Nam,Cao_hoc,Giam_doc,29,24.5
8033,8033,Lan,Nu,Tien_si,Giao_Vien,5,5
8034,8034,Ngoc,,Dai_hoc,Giang_vien,25,19
8035,8035,Long,Nu,Dai_hoc,Maketting,7,12
8036,8036,Luna,,Pho_thong,Truong_phong,11,5
8037,8037,Ron,Nam,Cao_hoc,Giang_vien,15,5
8038,8038,Ron,,Cao_hoc,Giang_vien,7,5
8039,8039,Long,,Dai_hoc,Giang_vien,19,5
8040,8040,Lan,Nu,Dai_hoc,Thu_ky,17,9
8041,8041,Lan,,Tien_si,Lap_trinh_vien,36,10.5
8042,8042,Long,,Pho_thong,Ke_toan,13,19
8043,8043,Nam,Nam,Tien_si,Ke_toan,32,5
8044,8044,Harry,Nu,Tien_si,Massage,18,7
8045,8045,Ron,Nam,Cao_hoc,Giam_doc,9,8.5
8046,8046,Long,Nam,Dai_hoc,Thu_ky,29,18
8047,8047,Long,Nu,Dai_hoc,Giam_doc,2,19
8048,8048,Luna,Nam,Tien_si,Giam_doc,35,7
8049,8049,Hermione,,Pho_thong,Ke_toan,36,12
8050,8050,Harry,,Dai_hoc,Maketting,2,12
8051,8051,Lan,Nu,Cao_hoc,Thu_ky,33,16
8052,8052,Ron,Nu,Pho_thong,Ke_toan,20,8.5
8053,8053,Luna,,Pho_thong,Ke_toan,30,7
8054,8054,Long,,Tien_si,Giang_vien,34,12
8055,8055,Hermione,Nu,Dai_hoc,Lap_trinh_vien,3,9
8056,8056,Nam,Nu,Cao_hoc,Giao_Vien,19,8.5
8057,8057,Nam,,Cao_hoc,Giam_doc,33,20
8058,8058,Lan,Nam,Tien_si,Lap_trinh_vien,17,8.4
8059,8059,Harry,Nam,Dai_hoc,Giao_Vien,23,30.2
8060,8060,Harry,Nam,Pho_thong,Maketting,25,16
8061,8061,Long,Nam,Tien_si,Maketting,13,9.1
8062,8062,Lan,Nu,Tien_si,Giao_Vien,30,14.1
8063,8063,Ron,,Tien_si,Ke_toan,29,15
8064,8064,Long,Nu,Cao_hoc,Truong_phong,24,18
8065,8065,Ron,,Dai_hoc,Massage,18,19
8066,8066,Ngoc,,Pho_thong,Truong_phong,29,12
8067,8067,Luna,Nu,Pho_thong,Lap_trinh_vien,6,9
8068,8068,Long,Nam,Dai_hoc,Thu_ky,22,7
8069,8069,Ron,Nam,Cao_hoc,Ke_toan,7,14.1
8070,8070,Nam,Nam,Dai_hoc,Massage,9,18
8071,8071,Ron,Nu,Cao_hoc,Truong_phong,9,8.5
8072,8072,Lan,Nu,Tien_si,Massage,17,10.5
8073,8073,Luna,Nu,Cao_hoc,Massage,1,7
8074,8074,Lan,,Dai_hoc,Thu_ky,30,9
8075,8075,Lan,,Pho_thong,Lap_trinh_vien,3,9
8076,8076,Ngoc,Nu,Tien_si,Massage,4,10.5
8077,8077,Ngoc,,Tien_si,Giang_vien,3,12
8078,8078,Harry,,Cao_hoc,Truong_phong,3,7
8079,8079,Harry,Nu,Pho_thong,Giam_doc,6,16
8080,8080,Harry,Nam,Pho_thong,Giao_Vien,2,8.4
8081,8081,Luna,Nam,Pho_thong,Thu_ky,24,14
8082,8082,Lan,Nu,Dai_hoc,Thu_ky,26,14
8083,8083,Harry,Nu,Cao_hoc,Thu_ky,29,5
8084,8084,Harry,Nu,Cao_hoc,Ke_toan,25,9.1
8085,8085,Hermione,Nam,Dai_hoc,Giam_doc,1,9
8086,8086,Harry,,Tien_si,Ke_toan,20,16
8087,8087,Harry,Nu,Tien_si,Truong_phong,2,12
8088,8088,Harry,Nu,Tien_si,Massage,5,12
8089,8089,Long,Nam,Cao_hoc,Giang_vien,34,11.1
8090,8090,Long,Nu,Dai_hoc,Ke_toan,20,12
8091,8091,Harry,,Cao_hoc,Maketting,18,9
8092,8092,Ron,,Dai_hoc,Giao_Vien,3,7.1
8093,8093,Long,Nu,Dai_hoc,Lap_trinh_vien,25,14.1
8094,8094,Hermione,,Cao_hoc,Truong_phong,30,9
8095,8095,Ngoc,Nam,Tien_si,Massage,29,15.5
8096,8096,Luna,Nam,Dai_hoc,Giam_doc,17,5
8097,8097,Nam,Nu,Pho_thong,Ke_toan,26,5
8098,8098,Ron,Nam,Tien_si,Maketting,8,12
8099,8099,Lan,Nam,Cao_hoc,Giam_doc,3,9
8100,8100,Harry,,Cao_hoc,Massage,32,7.46
8101,8101,Nam,Nam,Cao_hoc,Giang_vien,28,9
8102,8102,Hermione,Nu,Dai_hoc,Truong_phong,9,16
8103,8103,Lan,Nu,Dai_hoc,Ke_toan,22,19
8104,8104,Ron,Nam,Tien_si,Giao_Vien,26,6.3
8105,8105,Harry,Nu,Tien_si,Truong_phong,12,14
8106,8106,Ron,Nam,Pho_thong,Maketting,33,15
8107,8107,Luna,,Pho_thong,Maketting,1,7.1
8108,8108,Luna,,Dai_hoc,Truong_phong,1,15.5
8109,8109,Ron,Nu,Pho_thong,Truong_phong,31,12.5
8110,8110,Long,Nu,Pho_thong,Giao_Vien,28,9.2
8111,8111,Ron,Nu,Cao_hoc,Giang_vien,3,14.1
8112,8112,Luna,,Cao_hoc,Giang_vien,26,14
8113,8113,Ngoc,,Dai_hoc,Giang_vien,34,7.1
8114,8114,Long,Nam,Dai_hoc,Lap_trinh_vien,27,5
8115,8115,Long,,Dai_hoc,Truong_phong,30,14
8116,8116,Lan,Nu,Dai_hoc,Thu_ky,24,5
8117,8117,Ron,,Cao_hoc,Truong_phong,32,25
8118,8118,Harry,Nu,Pho_thong,Lap_trinh_vien,15,12
8119,8119,Long,,Dai_hoc,Maketting,36,5
8120,8120,Luna,,Dai_hoc,Maketting,34,12
8121,8121,Ron,Nam,Cao_hoc,Truong_phong,19,14
8122,8122,Long,,Pho_thong,Ke_toan,30,7.1
8123,8123,Nam,Nu,Cao_hoc,Ke_toan,25,15
8124,8124,Ngoc,,Cao_hoc,Maketting,28,14.1
8125,8125,Ron,,Cao_hoc,Massage,12,15
8126,8126,Long,Nu,Cao_hoc,Giang_vien,1,15.5
8127,8127,Harry,Nam,Tien_si,Ke_toan,27,7.1
8128,8128,Hermione,,Pho_thong,Massage,2,16
8129,8129,Hermione,Nu,Pho_thong,Giao_Vien,36,12
8130,8130,Ron,,Dai_hoc,Giao_Vien,36,12
8131,8131,Harry,Nam,Cao_hoc,Giam_doc,17,9
8132,8132,Lan,,Tien_si,Ke_toan,26,7.1
8133,8133,Nam,Nu,Cao_hoc,Massage,33,16
8134,8134,Hermione,Nam,Dai_hoc,Ke_toan,16,7
8135,8135,Long,,Tien_si,Ke_toan,29,14
8136,8136,Long,Nu,Pho_thong,Giao_Vien,8,5
8137,8137,Harry,Nam,Dai_hoc,Truong_phong,16,9.1
8138,8138,Lan,,Tien_si,Giang_vien,5,11.1
8139,8139,Long,Nu,Dai_hoc,Truong_phong,17,11.1
8140,8140,Luna,Nu,Dai_hoc,Lap_trinh_vien,28,11.1
8141,8141,Luna,Nu,Pho_thong,Truong_phong,35,12
8142,8142,Luna,,Tien_si,Massage,7,19
8143,8143,Ron,Nu,Pho_thong,Massage,2,8.5
8144,8144,Ron,,Cao_hoc,Maketting,30,7
8145,8145,Nam,Nu,Pho_thong,Lap_trinh_vien,4,9.1
8146,8146,Lan,Nu,Tien_si,Giang_vien,6,15.5
8147,8147,Ron,Nam,Dai_hoc,Truong_phong,21,7
8148,8148,Lan,Nam,Dai_hoc,Giam_doc,35,19
8149,8149,Ngoc,Nam,Cao_hoc,Thu_ky,33,12.5
8150,8150,Ngoc,,Cao_hoc,Giam_doc,11,7
8151,8151,Long,Nu,Cao_hoc,Thu_ky,15,9.1
8152,8152,Hermione,,Pho_thong,Giao_Vien,9,19
8153,8153,Harry,,Tien_si,Truong_phong,27,9
8154,8154,Ron,Nam,Tien_si,Maketting,8,14
8155,8155,Long,Nu,Cao_hoc,Giang_vien,25,15.5
8156,8156,Ron,Nam,Dai_hoc,Massage,12,7
8157,8157,Harry,,Pho_thong,Truong_phong,25,10.4
8158,8158,Long,Nam,Pho_thong,Giao_Vien,35,19
8159,8159,Luna,Nam,Dai_hoc,Thu_ky,1,16
8160,8160,Lan,Nu,Tien_si,Giao_Vien,1,7.1
8161,8161,Harry,,Dai_hoc,Truong_phong,21,20
8162,8162,Ron,Nu,Dai_hoc,Truong_phong,28,16
8163,8163,Lan,Nam,Tien_si,Giam_doc,30,59
8164,8164,Ngoc,,Cao_hoc,Maketting,12,10.5
8165,8165,Harry,,Dai_hoc,Massage,9,10.5
8166,8166,Ron,,Tien_si,Ke_toan,7,16
8167,8167,Lan,,Tien_si,Lap_trinh_vien,30,8.5
8168,8168,Hermione,Nam,Dai_hoc,Massage,27,15
8169,8169,Lan,,Pho_thong,Giam_doc,20,30.2
8170,8170,Long,,Cao_hoc,Ke_toan,10,9.1
8171,8171,Ron,Nu,Tien_si,Massage,32,25
8172,8172,Lan,Nam,Dai_hoc,Giang_vien,3,7
8173,8173,Nam,,Tien_si,Lap_trinh_vien,22,4.2
8174,8174,Long,Nu,Tien_si,Maketting,34,7
8175,8175,Harry,Nu,Tien_si,Massage,20,25
8176,8176,Hermione,,Dai_hoc,Giao_Vien,15,14
8177,8177,Nam,Nam,Pho_thong,Thu_ky,9,7
8178,8178,Nam,Nu,Dai_hoc,Maketting,8,9.1
8179,8179,Ron,Nam,Tien_si,Massage,29,2.2
8180,8180,Ron,Nu,Dai_hoc,Thu_ky,9,16
8181,8181,Ron,,Cao_hoc,Massage,31,14
8182,8182,Harry,Nu,Dai_hoc,Truong_phong,22,16
8183,8183,Harry,Nu,Tien_si,Lap_trinh_vien,4,14.1
8184,8184,Nam,Nu,Tien_si,Truong_phong,35,16
8185,8185,Hermione,,Tien_si,Lap_trinh_vien,33,11.1
8186,8186,Harry,Nam,Pho_thong,Truong_phong,25,19
8187,8187,Long,Nam,Cao_hoc,Massage,29,12
8188,8188,Harry,Nu,Tien_si,Massage,7,5
8189,8189,Long,,Pho_thong,Truong_phong,18,15
8190,8190,Harry,Nu,Dai_hoc,Giam_doc,36,12
8191,8191,Lan,Nu,Pho_thong,Maketting,14,6.4
8192,8192,Harry,,Pho_thong,Maketting,22,12
8193,8193,Harry,Nam,Cao_hoc,Massage,8,9
8194,8194,Hermione,Nam,Pho_thong,Giang_vien,32,15.5
8195,8195,Ron,Nu,Tien_si,Truong_phong,29,12
8196,8196,Harry,Nam,Pho_thong,Ke_toan,12,16
8197,8197,Ngoc,,Dai_hoc,Lap_trinh_vien,13,5
8198,8198,Long,,Cao_hoc,Truong_phong,17,16
8199,8199,Ngoc,,Dai_hoc,Giao_Vien,5,12
8200,8200,Lan,Nu,Dai_hoc,Thu_ky,23,12
8201,8201,Hermione,,Cao_hoc,Giao_Vien,16,10.5
8202,8202,Nam,,Tien_si,Thu_ky,36,30.2
8203,8203,Hermione,Nu,Pho_thong,Maketting,3,12
8204,8204,Nam,Nam,Pho_thong,Lap_trinh_vien,36,12.5
8205,8205,Nam,,Cao_hoc,Thu_ky,20,9.1
8206,8206,Hermione,Nam,Pho_thong,Ke_toan,8,5
8207,8207,Luna,,Dai_hoc,Lap_trinh_vien,25,7.1
8208,8208,Ngoc,,Cao_hoc,Giao_Vien,20,14
8209,8209,Hermione,,Cao_hoc,Thu_ky,8,11.1
8210,8210,Harry,Nu,Cao_hoc,Maketting,1,9.1
8211,8211,Ron,Nu,Pho_thong,Giang_vien,25,25
8212,8212,Ron,Nam,Dai_hoc,Giam_doc,12,12
8213,8213,Nam,Nam,Tien_si,Truong_phong,34,5
8214,8214,Long,Nam,Cao_hoc,Giao_Vien,18,9
8215,8215,Harry,Nu,Tien_si,Thu_ky,1,11.3
8216,8216,Hermione,Nu,Pho_thong,Lap_trinh_vien,17,15
8217,8217,Luna,Nam,Cao_hoc,Ke_toan,16,14.1
8218,8218,Harry,Nam,Tien_si,Truong_phong,22,5
8219,8219,Long,Nam,Dai_hoc,Truong_phong,20,19
