,ID,Name,Dia_chi,Dan_toc,So_thich_ca_nhan,Tuoi,Gioi_tinh,Ngoai_ngu,Y_thuc_trach_nhiem,Hot_work,Bang_cap,Xep_loai_bang,Truong_dao_tao,Mang_cong_viec,Nam_kinh_nghiem,So_truong,Vi_tri,He_so_trach_nhiem,Thanh_tich,Nguong_luong,Nang_luc_work,Thoi_gian_gan_bo,Luong_cu,Luong
7869,FSI_7869,Hermione,Tinh le,Ede,Cau ca,52,Nu,Khong chung chi,D,D,Dai hoc,kha,TLU,Tester,15,None,Nhan vien,1.0,None,15,A,1,8.0,19.0
7870,FSI_7870,Ngoc,Ha Noi,Kinh,Cau long,18,Nu,Khong chung chi,D,D,Cao dang,kha,HAUI,BA,0,None,Nhan vien,1.0,None,25,A,0,9.0,12.0
7871,FSI_7871,Lan,Tinh le,Tay,Cau ca,56,Nam,Tieng anh toiec,A,B,Cao dang,kha,UTC,Ky su R&D,26,NLP,Technical leader,1.0,olympic tin,25,A,8,8.0,30.200000000000003
7872,FSI_7872,Ron,Tinh le,Kinh,Gym,28,Nu,Tieng Nga,C,D,Khong bang cap,Khong xep loai,Khong di hoc,BA,2,None,Nhan vien,1.0,None,25,B,8,23.0,11.1
7873,FSI_7873,Luna,Tinh le,Kinh,Nghe nhac,30,Nam,Tieng anh toiec,A,B,Dai hoc,Xuat sac,EPU,Ky su R&D,11,Tools,Nhan vien,1.0,None,25,B,5,12.0,16.0
7874,FSI_7874,Hermione,Tinh le,Kinh,Cau long,19,Nu,Tieng anh toiec,A,B,Cao dang,Xuat sac,HUST,Lap trinh vien,0,Python,Nhan vien,1.0,None,25,C,1,17.0,7.0
7875,FSI_7875,Harry,Tinh le,Hoa,xem phim,23,Nam,Tieng anh toiec,B,A,Thac si,kha,HUST,Lap trinh vien,0,ios,Nhan vien,1.0,None,25,A,3,21.0,15.0
7876,FSI_7876,Lan,Ha Noi,Kinh,Da bong,28,Nu,Tieng Trung,D,D,Dai hoc,Trung binh,USTH,Xu ly data,8,None,Nhan vien,1.0,None,15,A,8,6.0,13.4
7877,FSI_7877,Lan,Tinh le,Ede,Da bong,28,Nu,Khong chung chi,B,D,Dai hoc,Xuat sac,HAUI,BA,9,None,Truong phong,4.0,None,25,A,0,92.0,47.0
7878,FSI_7878,Nam,Tinh le,Kinh,Da bong,38,Nam,Khong chung chi,C,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,19,Ruby,Nhan vien,1.0,None,25,B,7,15.0,16.0
7879,FSI_7879,Harry,Tinh le,Kinh,Da bong,23,Nu,Tieng anh toiec,C,B,Thac si,kha,VNU,Ky su R&D,4,Computer vision,Nhan vien,1.0,None,25,A,1,17.0,20.0
7880,FSI_7880,Nam,Ha Noi,Kinh,Cau ca,21,Nam,Khong chung chi,C,D,Dai hoc,Gioi,UTC,PM,2,None,Nhan vien,1.0,None,30,C,2,9.0,9.1
7881,FSI_7881,Ron,Tinh le,Kinh,Nghe nhac,34,Nam,Khong chung chi,D,A,Dai hoc,kha,USTH,Lap trinh vien,8,C++,Nhan vien,1.0,None,25,A,5,4.0,19.0
7882,FSI_7882,Hermione,Tinh le,Kinh,Cau long,22,Nu,Tieng anh toiec,B,B,Dai hoc,Xuat sac,TLU,Lap trinh vien,2,Python,Nhan vien,1.0,None,25,D,2,16.0,7.1
7883,FSI_7883,Hermione,Tinh le,Kinh,Gym,54,Nam,Tieng anh toiec,C,B,Dai hoc,Trung binh,TLU,Ky su R&D,3,Computer vision,Nhan vien,1.0,None,25,C,5,18.0,9.1
7884,FSI_7884,Harry,Tinh le,Kinh,xem phim,29,Nu,Khong chung chi,D,D,Dai hoc,kha,VNU,Tu van ban hang,1,None,Nhan vien,1.0,None,15,B,2,13.0,9.0
7885,FSI_7885,Nam,Tinh le,Kinh,Da bong,55,Nu,Tieng anh toiec,B,D,Cao dang,Xuat sac,HUST,BA,4,None,Nhan vien,1.0,Oympic toan,25,D,4,4.0,8.5
7886,FSI_7886,Nam,Tinh le,Kinh,Da bong,23,Nam,Khong chung chi,D,A,Dai hoc,Trung binh,VNU,Lap trinh vien,1,Java,Nhan vien,1.0,None,25,A,3,11.0,12.0
7887,FSI_7887,Nam,Tinh le,Kinh,Cau ca,21,Nam,Khong chung chi,B,D,Cao dang,Gioi,VNU,PM,0,None,Nhan vien,1.0,None,30,D,1,4.0,5.0
7888,FSI_7888,Long,Tinh le,Kinh,Cau ca,18,Nu,Khong chung chi,B,A,Thac si,Gioi,UTC,Lap trinh vien,0,C++,Nhan vien,1.0,None,25,A,0,15.0,15.0
7889,FSI_7889,Ron,Tinh le,Mong,Nghe nhac,25,Nu,Khong chung chi,A,A,Cao dang,Trung binh,UTC,Lap trinh vien,5,Java,Nhan vien,1.0,None,25,A,3,19.0,15.5
7890,FSI_7890,Nam,Tinh le,Kinh,Yoga,20,Nam,Tieng anh toiec,B,B,Dai hoc,Gioi,TLU,Ky su R&D,0,Computer vision,Teamlead,1.5,None,25,C,1,28.5,7.0
7891,FSI_7891,Luna,Tinh le,Kinh,Gym,38,Nam,Khong chung chi,D,B,Cao dang,kha,TLU,Ky su R&D,14,Computer vision,Nhan vien,1.0,Nhan tai dat viet,25,D,1,15.0,12.0
7892,FSI_7892,Nam,Tinh le,Kinh,Yoga,26,Nu,Tieng anh ielts,D,D,Cao dang,kha,VNU,Tester,5,None,Nhan vien,1.0,None,15,B,1,8.0,12.5
7893,FSI_7893,Hermione,Tinh le,Kinh,Nghe nhac,26,Nu,Tieng anh toiec,B,D,Dai hoc,Gioi,VNU,Tester,3,None,Nhan vien,1.0,None,15,C,1,12.0,9.1
7894,FSI_7894,Nam,Tinh le,Kinh,Gym,23,Nam,Khong chung chi,D,D,Dai hoc,Trung binh,HAUI,PM,3,None,Nhan vien,1.0,None,30,D,4,15.0,7.1
7895,FSI_7895,Hermione,Ha Noi,Kinh,Cau ca,22,Nam,Tieng Nhat,D,B,Dai hoc,kha,VNU,Lap trinh vien,1,.NET,Nhan vien,1.0,None,25,D,0,21.0,5.0
7896,FSI_7896,Lan,Tinh le,Kinh,Da bong,19,Nam,Khong chung chi,A,B,Cao dang,Xuat sac,UTC,Ky su R&D,0,Data Science,Nhan vien,1.0,None,25,D,0,15.0,5.0
7897,FSI_7897,Ngoc,Tinh le,Kinh,Nghe nhac,27,Nu,Khong chung chi,C,D,Cao dang,Trung binh,UTC,BA,2,None,Nhan vien,1.0,None,25,C,4,23.0,9.1
7898,FSI_7898,Nam,Tinh le,Khome,xem phim,26,Nu,Tieng Phap,C,D,Cao dang,kha,VNU,Tu van ban hang,4,None,Nhan vien,1.0,Oympic toan,15,A,3,14.0,15.5
7899,FSI_7899,Ron,Tinh le,Kinh,Cau ca,19,Nu,Tieng Nhat,A,A,Thac si,Gioi,USTH,Lap trinh vien,0,C++,Nhan vien,1.0,None,25,A,0,18.0,15.0
7900,FSI_7900,Ngoc,Tinh le,Kinh,Gym,22,Nam,Khong chung chi,A,B,Cao dang,Gioi,UTC,Ky su R&D,2,Data Science,Nhan vien,1.0,None,25,A,1,6.0,14.1
7901,FSI_7901,Long,Tinh le,Kinh,Cau ca,28,Nam,Tieng anh toiec,A,D,Khong bang cap,Khong xep loai,Khong di hoc,PM,4,None,Nhan vien,1.0,Nhan tai dat viet,30,C,7,28.0,10.5
7902,FSI_7902,Nam,Tinh le,Kinh,Yoga,29,Nam,Tieng anh toiec,B,B,Cao dang,Trung binh,USTH,Ky su R&D,3,NLP,Nhan vien,1.0,None,25,B,10,7.0,11.1
7903,FSI_7903,Long,Tinh le,Kinh,Cau long,25,Nam,Khong chung chi,A,D,Thac si,Gioi,VNU,PM,5,None,Nhan vien,1.0,None,30,A,1,19.0,20.0
7904,FSI_7904,Hermione,Tinh le,Cham,Da bong,36,Nam,Khong chung chi,B,A,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,3,ios,Nhan vien,1.0,None,25,C,4,11.0,9.1
7905,FSI_7905,Lan,Tinh le,Kinh,xem phim,27,Nam,Tieng anh toiec,A,D,Dai hoc,Xuat sac,UTC,BA,0,None,Nhan vien,1.0,None,25,D,6,22.0,5.0
7906,FSI_7906,Luna,Tinh le,Kinh,Cau long,33,Nu,Khong chung chi,A,D,Dai hoc,Trung binh,HNUE,BA,1,None,Nhan vien,1.0,None,25,A,7,21.0,12.0
7907,FSI_7907,Ngoc,Tinh le,Kinh,xem phim,27,Nam,Khong chung chi,A,B,Dai hoc,Gioi,HNUE,Ky su R&D,4,Tools,Nhan vien,1.0,Oympic toan,25,A,8,15.0,15.5
7908,FSI_7908,Long,Tinh le,Nung,Cau ca,20,Nam,Khong chung chi,D,D,Dai hoc,Trung binh,USTH,PM,1,None,Nhan vien,1.0,olympic tin,30,C,0,10.0,7.0
7909,FSI_7909,Hermione,Tinh le,Kinh,xem phim,55,Nam,Tieng Phap,D,B,Thac si,Trung binh,VNU,Lap trinh vien,13,Ruby,Nhan vien,1.0,None,25,A,14,24.0,25.0
7910,FSI_7910,Hermione,Tinh le,Kinh,Cau ca,21,Nam,Tieng anh toiec,D,D,Cao dang,kha,EPU,PM,0,None,Nhan vien,1.0,None,30,A,0,24.0,12.0
7911,FSI_7911,Hermione,Tinh le,Kinh,xem phim,54,Nam,Khong chung chi,B,B,Dai hoc,Trung binh,HNUE,Ky su R&D,23,Computer vision,Nhan vien,1.0,None,25,A,3,12.0,19.0
7912,FSI_7912,Ron,Tinh le,Kinh,Da bong,34,Nu,Khong chung chi,A,B,Cao dang,Xuat sac,HAUI,Lap trinh vien,2,Python,Nhan vien,1.0,None,25,B,4,21.0,11.1
7913,FSI_7913,Ngoc,Tinh le,Kinh,Gym,25,Nam,Khong chung chi,D,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,5,Ruby,Teamlead,1.5,None,25,C,1,36.0,10.5
7914,FSI_7914,Long,Tinh le,Kinh,Yoga,29,Nu,Tieng anh toiec,C,A,Dai hoc,Gioi,HNUE,Lap trinh vien,1,C++,Nhan vien,1.0,None,25,A,6,17.0,12.0
7915,FSI_7915,Luna,Tinh le,Kinh,xem phim,20,Nu,Khong chung chi,D,D,Khong bang cap,Khong xep loai,Khong di hoc,BA,1,None,Nhan vien,1.0,None,25,C,1,7.0,7.0
7916,FSI_7916,Ron,Tinh le,Kinh,Nghe nhac,35,Nam,Tieng anh toiec,D,B,Cao dang,Gioi,HAUI,Ky su R&D,2,NLP,Nhan vien,1.0,None,25,B,8,13.0,11.1
7917,FSI_7917,Lan,Ha Noi,Kinh,Cau long,58,Nu,Tieng anh toiec,A,C,Dai hoc,Gioi,HUST,Lap trinh vien,5,PHP,Nhan vien,1.0,None,25,C,6,10.0,10.5
7918,FSI_7918,Long,Tinh le,Kinh,Da bong,28,Nu,Tieng Trung,A,D,Cao dang,kha,UTC,Tu van ban hang,4,None,Nhan vien,1.0,None,15,A,6,12.0,15.5
7919,FSI_7919,Ngoc,Tinh le,Kinh,Da bong,37,Nu,Tieng anh toiec,D,D,Cao dang,Xuat sac,TLU,BA,18,None,Nhan vien,1.0,None,25,D,6,7.0,12.0
7920,FSI_7920,Ron,Tinh le,Kinh,Yoga,18,Nam,Tieng anh toiec,D,D,Cao dang,Trung binh,VNU,BA,0,None,Nhan vien,1.0,None,25,D,1,5.0,5.0
7921,FSI_7921,Harry,Tinh le,Kinh,Cau ca,25,Nu,Khong chung chi,A,A,Dai hoc,Gioi,USTH,Lap trinh vien,4,C++,Nhan vien,1.0,None,25,A,0,19.0,15.5
7922,FSI_7922,Lan,Tinh le,Kinh,Gym,27,Nam,Khong chung chi,C,D,Thac si,kha,UTC,Tu van ban hang,5,None,Nhan vien,1.0,None,15,A,1,15.0,20.0
7923,FSI_7923,Nam,Tinh le,Kinh,xem phim,53,Nam,Tieng anh toiec,D,B,Tien si,Khong xep loai,UTC,Ky su R&D,14,Computer vision,Nhan vien,1.0,None,25,A,10,22.0,35.0
7924,FSI_7924,Ron,Tinh le,Kinh,Gym,48,Nu,Khong chung chi,B,C,Cao dang,Trung binh,UTC,Lap trinh vien,2,PHP,Nhan vien,1.0,None,25,C,2,15.0,9.1
7925,FSI_7925,Nam,Ha Noi,Thai,Nghe nhac,55,Nam,Tieng Trung,C,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,12,Computer vision,Nhan vien,1.0,None,25,D,10,22.0,12.0
7926,FSI_7926,Ron,Ha Noi,Kinh,Da bong,29,Nam,Tieng anh toiec,D,A,Cao dang,Gioi,EPU,Lap trinh vien,10,ios,Nhan vien,1.0,None,25,D,10,13.0,12.0
7927,FSI_7927,Ron,Tinh le,Mong,Yoga,29,Nam,Tieng anh ielts,A,D,Dai hoc,kha,VNU,Tu van ban hang,10,None,Nhan vien,1.0,None,15,B,10,10.0,16.0
7928,FSI_7928,Lan,Tinh le,Mong,Yoga,36,Nu,Tieng anh toiec,B,D,Thac si,Xuat sac,HNUE,Tu van ban hang,14,None,Nhan vien,1.0,None,15,A,6,15.0,25.0
7929,FSI_7929,Ngoc,Ha Noi,Kinh,xem phim,27,Nu,Tieng anh toiec,B,B,Cao dang,Gioi,HNUE,Ky su R&D,1,NLP,Teamlead,1.5,None,25,A,1,27.0,12.0
7930,FSI_7930,Luna,Tinh le,Kinh,Cau ca,37,Nam,Khong chung chi,C,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,17,Tools,Nhan vien,1.0,None,25,B,12,18.0,16.0
7931,FSI_7931,Long,Tinh le,Kinh,Cau ca,18,Nam,Khong chung chi,A,D,Thac si,Gioi,HNUE,Tu van ban hang,0,None,Nhan vien,1.0,None,15,A,0,15.0,15.0
7932,FSI_7932,Lan,Tinh le,Kinh,Da bong,35,Nu,Tieng Phap,D,B,Tien si,Khong xep loai,HUST,Ky su R&D,8,NLP,Nhan vien,1.0,None,25,A,2,20.0,35.0
7933,FSI_7933,Long,Tinh le,Kinh,Gym,26,Nu,Tieng anh toiec,A,D,Khong bang cap,Khong xep loai,Khong di hoc,Tu van ban hang,2,None,Nhan vien,1.0,None,15,A,4,8.0,14.1
7934,FSI_7934,Hermione,Ha Noi,Kinh,Cau ca,24,Nu,Khong chung chi,B,A,Dai hoc,Trung binh,USTH,Lap trinh vien,3,ios,Nhan vien,1.0,None,25,D,2,15.0,7.1
7935,FSI_7935,Ngoc,Tinh le,Kinh,xem phim,32,Nu,Tieng anh ielts,A,D,Khong bang cap,Khong xep loai,Khong di hoc,Tu van ban hang,12,None,Technical leader,1.0,None,15,A,3,13.0,30.200000000000003
7936,FSI_7936,Ngoc,Tinh le,Kinh,Da bong,34,Nam,Khong chung chi,A,B,Dai hoc,Gioi,UTC,Lap trinh vien,12,Android,Nhan vien,1.0,None,25,C,2,21.0,14.0
7937,FSI_7937,Nam,Tinh le,Kinh,Nghe nhac,32,Nam,Tieng anh toiec,A,B,Cao dang,Gioi,HUST,Lap trinh vien,2,.NET,Nhan vien,1.0,None,25,C,13,23.0,9.1
7938,FSI_7938,Long,Tinh le,Kinh,Gym,32,Nu,Tieng anh toiec,A,C,Thac si,kha,HNUE,Lap trinh vien,6,PHP,Nhan vien,1.0,None,25,A,1,24.0,25.0
7939,FSI_7939,Long,Tinh le,Kinh,xem phim,21,Nu,Tieng anh toiec,D,B,Cao dang,Xuat sac,TLU,Lap trinh vien,2,Ruby,Nhan vien,1.0,None,25,D,0,15.0,7.1
7940,FSI_7940,Luna,Tinh le,Kinh,Cau ca,24,Nu,Tieng Nhat,D,D,Thac si,kha,HAUI,Tu van ban hang,0,None,Teamlead,1.5,None,15,A,2,22.5,15.0
7941,FSI_7941,Ngoc,Tinh le,Kinh,Nghe nhac,24,Nu,Khong chung chi,B,D,Dai hoc,Gioi,VNU,Tester,5,None,Nhan vien,1.0,None,15,A,2,8.0,15.5
7942,FSI_7942,Harry,Tinh le,Kinh,xem phim,23,Nu,Tieng Phap,B,D,Dai hoc,kha,USTH,Ke toan,3,None,Nhan vien,1.0,Khoa hoc sang tao,15,B,4,6.0,7.46
7943,FSI_7943,Harry,Tinh le,Kinh,Da bong,29,Nu,Khong chung chi,C,D,Cao dang,Xuat sac,USTH,Tu van ban hang,9,None,Truong phong,4.0,None,15,A,2,16.0,47.0
7944,FSI_7944,Ngoc,Ha Noi,Muong,Cau long,37,Nu,Tieng Nhat,D,D,Cao dang,Xuat sac,EPU,Tu van ban hang,10,None,Nhan vien,1.0,None,15,C,12,7.0,14.0
7945,FSI_7945,Long,Tinh le,Kinh,Da bong,28,Nam,Tieng anh toiec,B,D,Dai hoc,Xuat sac,EPU,Tu van ban hang,0,None,Teamlead,1.5,None,15,A,8,16.5,12.0
7946,FSI_7946,Harry,Tinh le,Kinh,xem phim,19,Nam,Tieng anh toiec,C,B,Dai hoc,Gioi,UTC,Lap trinh vien,0,Python,Nhan vien,1.0,None,25,A,0,18.0,12.0
7947,FSI_7947,Ron,Tinh le,Dao,Cau long,55,Nam,Tieng Trung,A,C,Cao dang,kha,EPU,Lap trinh vien,2,PHP,Nhan vien,1.0,None,25,C,6,9.0,9.1
7948,FSI_7948,Ron,Tinh le,Kinh,xem phim,28,Nu,Khong chung chi,D,D,Cao dang,Gioi,VNU,Xu ly data,3,None,Nhan vien,1.0,Nhan tai dat viet,15,D,9,14.0,3.46
7949,FSI_7949,Luna,Tinh le,Tay,Gym,41,Nam,Tieng Phap,A,B,Cao dang,Gioi,USTH,Ky su R&D,11,NLP,Truong phong,4.0,None,25,A,13,32.0,47.0
7950,FSI_7950,Long,Tinh le,Kinh,Cau ca,27,Nam,Khong chung chi,D,D,Cao dang,Gioi,UTC,Tu van ban hang,3,None,Nhan vien,1.0,None,15,B,7,4.0,11.1
7951,FSI_7951,Long,Tinh le,Kinh,Gym,22,Nu,Khong chung chi,C,D,Khong bang cap,Khong xep loai,Khong di hoc,BA,3,None,Nhan vien,1.0,None,25,D,0,24.0,7.1
7952,FSI_7952,Hermione,Tinh le,Kinh,Gym,20,Nam,Tieng Trung,A,B,Thac si,Trung binh,HAUI,Lap trinh vien,0,Python,Nhan vien,1.0,None,25,B,0,22.0,12.0
7953,FSI_7953,Ngoc,Tinh le,Kinh,Yoga,19,Nam,Tieng anh toiec,A,B,Cao dang,Trung binh,EPU,Lap trinh vien,0,Ruby,Nhan vien,1.0,None,25,D,1,20.0,5.0
7954,FSI_7954,Ngoc,Ha Noi,Kinh,Yoga,58,Nam,Khong chung chi,A,D,Cao dang,kha,EPU,BA,28,None,Technical leader,1.0,None,25,A,14,16.0,30.200000000000003
7955,FSI_7955,Hermione,Tinh le,Kinh,Cau long,26,Nu,Tieng anh toiec,D,D,Dai hoc,kha,EPU,BA,5,None,Nhan vien,1.0,None,25,C,2,10.0,10.5
7956,FSI_7956,Ngoc,Tinh le,Ede,Cau long,23,Nam,Tieng Trung,D,D,Cao dang,Xuat sac,HUST,Tu van ban hang,0,None,Nhan vien,1.0,olympic tin,15,D,4,14.0,5.0
7957,FSI_7957,Nam,Tinh le,Kinh,Yoga,20,Nu,Khong chung chi,D,D,Dai hoc,Trung binh,HUST,BA,1,None,Nhan vien,1.0,None,25,A,1,22.0,12.0
7958,FSI_7958,Harry,Tinh le,Kinh,Cau ca,23,Nam,Tieng anh toiec,A,D,Dai hoc,Gioi,VNU,Tu van ban hang,2,None,Nhan vien,1.0,None,15,B,3,9.0,11.1
7959,FSI_7959,Ron,Tinh le,Kinh,xem phim,48,Nam,Khong chung chi,B,B,Dai hoc,Gioi,USTH,Lap trinh vien,22,Ruby,Nhan vien,1.0,None,25,A,13,16.0,19.0
7960,FSI_7960,Ron,Tinh le,Kinh,Nghe nhac,37,Nam,Khong chung chi,A,D,Dai hoc,Trung binh,HNUE,PM,2,None,Nhan vien,1.0,None,30,B,5,27.0,11.1
7961,FSI_7961,Ron,Tinh le,Kinh,xem phim,35,Nu,Tieng anh toiec,D,D,Dai hoc,Trung binh,USTH,Tu van ban hang,3,None,Teamlead,1.5,None,15,A,14,15.0,14.1
7962,FSI_7962,Lan,Tinh le,Kinh,Gym,55,Nu,Khong chung chi,A,A,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,22,ios,Truong phong,4.0,None,25,A,9,60.0,47.0
7963,FSI_7963,Luna,Tinh le,Kinh,xem phim,18,Nu,Tieng anh toiec,B,B,Thac si,Trung binh,HNUE,Lap trinh vien,0,Android,Nhan vien,1.0,None,25,A,0,20.0,15.0
7964,FSI_7964,Lan,Tinh le,Kinh,Gym,20,Nu,Khong chung chi,C,B,Dai hoc,Trung binh,HNUE,Lap trinh vien,0,Ruby,Nhan vien,1.0,None,25,A,1,20.0,12.0
7965,FSI_7965,Ron,Ha Noi,Khome,Nghe nhac,23,Nam,Khong chung chi,B,D,Dai hoc,kha,EPU,PM,3,None,Teamlead,1.5,None,30,B,4,15.0,11.1
7966,FSI_7966,Hermione,Tinh le,Kinh,Yoga,26,Nu,Khong chung chi,D,B,Cao dang,Gioi,VNU,Lap trinh vien,5,Ruby,Nhan vien,1.0,None,25,B,7,5.0,12.5
7967,FSI_7967,Lan,Tinh le,Kinh,Cau long,18,Nu,Khong chung chi,C,D,Cao dang,kha,UTC,Xu ly data,0,None,Nhan vien,1.0,None,15,D,0,10.0,2.2
7968,FSI_7968,Lan,Tinh le,Ede,Cau long,29,Nam,Tieng anh toiec,C,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,0,Data Science,Nhan vien,1.0,None,25,D,5,16.0,5.0
7969,FSI_7969,Harry,Tinh le,Kinh,Gym,27,Nam,Tieng anh toiec,A,C,Dai hoc,Xuat sac,VNU,Lap trinh vien,0,PHP,Teamlead,1.5,None,25,A,8,16.5,12.0
7970,FSI_7970,Long,Tinh le,Kinh,Da bong,35,Nu,Khong chung chi,A,B,Cao dang,Xuat sac,EPU,Ky su R&D,1,Data Science,Nhan vien,1.0,None,25,A,13,12.0,12.0
7971,FSI_7971,Luna,Tinh le,Kinh,Nghe nhac,18,Nu,Tieng Trung,C,A,Cao dang,Trung binh,HAUI,Lap trinh vien,0,ios,Nhan vien,1.0,None,25,C,0,12.0,7.0
7972,FSI_7972,Long,Tinh le,Muong,xem phim,28,Nu,Khong chung chi,C,D,Dai hoc,kha,UTC,Tester,2,None,Teamlead,1.5,olympic tin,15,B,0,7.5,11.1
7973,FSI_7973,Ron,Tinh le,Kinh,Yoga,24,Nam,Tieng anh toiec,B,D,Dai hoc,Xuat sac,VNU,BA,5,None,Nhan vien,1.0,Khoa hoc sang tao,25,C,0,11.0,10.5
7974,FSI_7974,Long,Tinh le,Kinh,Cau ca,27,Nu,Khong chung chi,B,D,Dai hoc,Gioi,EPU,Xu ly data,4,None,Nhan vien,1.0,None,15,B,3,14.0,8.3
7975,FSI_7975,Nam,Tinh le,Kinh,Yoga,23,Nam,Tieng anh toiec,B,C,Cao dang,Gioi,HNUE,Lap trinh vien,4,PHP,Nhan vien,1.0,None,25,C,0,11.0,10.5
7976,FSI_7976,Luna,Ha Noi,Kinh,xem phim,18,Nam,Khong chung chi,B,B,Cao dang,Trung binh,HNUE,Ky su R&D,0,NLP,Nhan vien,1.0,None,25,C,0,17.0,7.0
7977,FSI_7977,Long,Tinh le,Kinh,Gym,21,Nam,Tieng anh toiec,C,D,Dai hoc,Gioi,VNU,PM,0,None,Nhan vien,1.0,None,30,D,0,4.0,5.0
7978,FSI_7978,Harry,Tinh le,Kinh,Da bong,20,Nu,Tieng Phap,D,B,Dai hoc,Xuat sac,HUST,Lap trinh vien,0,Python,Nhan vien,1.0,Oympic toan,25,C,1,19.0,7.0
7979,FSI_7979,Hermione,Tinh le,Kinh,Nghe nhac,35,Nu,Khong chung chi,A,B,Cao dang,Trung binh,UTC,Lap trinh vien,15,Python,Nhan vien,1.0,None,25,A,6,4.0,19.0
7980,FSI_7980,Luna,Ha Noi,Kinh,Yoga,27,Nam,Khong chung chi,B,B,Cao dang,Xuat sac,UTC,Lap trinh vien,6,.NET,Nhan vien,1.0,None,25,C,2,20.0,14.0
7981,FSI_7981,Ron,Tinh le,Kinh,xem phim,29,Nam,Khong chung chi,D,B,Dai hoc,Xuat sac,HAUI,Lap trinh vien,3,Android,Nhan vien,1.0,None,25,C,6,5.0,9.1
7982,FSI_7982,Harry,Tinh le,Kinh,Cau long,52,Nu,Khong chung chi,B,D,Dai hoc,Gioi,TLU,Ke toan,18,None,Nhan vien,1.0,None,15,A,12,4.0,13.4
7983,FSI_7983,Ron,Tinh le,Kinh,Cau ca,39,Nu,Khong chung chi,D,A,Thac si,Trung binh,UTC,Lap trinh vien,13,ios,Nhan vien,1.0,None,25,A,14,16.0,25.0
7984,FSI_7984,Harry,Tinh le,Kinh,Cau long,58,Nam,Khong chung chi,C,B,Dai hoc,Gioi,TLU,Lap trinh vien,35,.NET,Nhan vien,1.0,None,25,C,10,9.0,14.0
7985,FSI_7985,Nam,Tinh le,Kinh,xem phim,37,Nu,Tieng anh toiec,B,A,Cao dang,Xuat sac,USTH,Lap trinh vien,3,ios,Nhan vien,1.0,None,25,B,7,22.0,11.1
7986,FSI_7986,Ngoc,Tinh le,Kinh,Nghe nhac,20,Nu,Khong chung chi,C,D,Khong bang cap,Khong xep loai,Khong di hoc,BA,1,None,Nhan vien,1.0,None,25,D,0,19.0,5.0
7987,FSI_7987,Hermione,Tinh le,Kinh,Da bong,26,Nam,Tieng anh toiec,B,D,Cao dang,Gioi,UTC,Tu van ban hang,1,None,Nhan vien,1.0,None,15,C,3,9.0,7.0
7988,FSI_7988,Ngoc,Tinh le,Kinh,Cau long,37,Nu,Khong chung chi,C,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,18,Python,Nhan vien,1.0,None,25,C,0,8.0,14.0
7989,FSI_7989,Ngoc,Tinh le,Kinh,Da bong,22,Nu,Tieng anh toiec,D,B,Thac si,kha,TLU,Ky su R&D,3,Tools,Nhan vien,1.0,None,25,A,1,22.0,18.0
7990,FSI_7990,Harry,Tinh le,Cham,Cau long,21,Nu,Tieng anh toiec,B,D,Cao dang,Gioi,UTC,BA,2,None,Nhan vien,1.0,None,25,A,1,13.0,14.1
7991,FSI_7991,Ron,Tinh le,Tay,Yoga,35,Nu,Tieng anh toiec,D,A,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,16,ios,Technical leader,1.0,None,25,B,5,24.0,27.200000000000003
7992,FSI_7992,Hermione,Ha Noi,Kinh,Gym,21,Nam,Khong chung chi,D,D,Dai hoc,Xuat sac,HAUI,Tu van ban hang,0,None,Nhan vien,1.0,None,15,C,1,13.0,7.0
7993,FSI_7993,Luna,Tinh le,Kinh,Cau long,26,Nu,Khong chung chi,B,D,Dai hoc,Trung binh,UTC,Tu van ban hang,7,None,Nhan vien,1.0,None,15,B,3,7.0,16.0
7994,FSI_7994,Long,Tinh le,Kinh,Cau ca,28,Nam,Tieng Nga,A,D,Cao dang,Xuat sac,TLU,PM,8,None,Teamlead,1.5,None,30,A,2,21.0,19.0
7995,FSI_7995,Ron,Tinh le,Kinh,Cau long,38,Nam,Tieng anh toiec,D,B,Cao dang,Xuat sac,UTC,Ky su R&D,10,NLP,Nhan vien,1.0,None,25,A,6,23.0,19.0
7996,FSI_7996,Hermione,Tinh le,Dao,Yoga,37,Nam,Tieng anh toiec,C,D,Dai hoc,Xuat sac,EPU,PM,5,None,Nhan vien,1.0,Nhan tai dat viet,30,B,8,17.0,12.5
7997,FSI_7997,Lan,Tinh le,Kinh,Gym,20,Nam,Tieng anh ielts,B,D,Khong bang cap,Khong xep loai,Khong di hoc,PM,1,None,Nhan vien,1.0,None,30,C,0,7.0,7.0
7998,FSI_7998,Long,Tinh le,Ede,xem phim,33,Nam,Tieng anh toiec,C,D,Dai hoc,kha,EPU,BA,4,None,Nhan vien,1.0,Nhan tai dat viet,25,A,13,9.0,15.5
