,ID,Name,Dia_chi,Dan_toc,So_thich_ca_nhan,Tuoi,Gioi_tinh,Ngoai_ngu,Y_thuc_trach_nhiem,Hot_work,Bang_cap,Xep_loai_bang,Truong_dao_tao,Mang_cong_viec,Nam_kinh_nghiem,So_truong,Vi_tri,He_so_trach_nhiem,Thanh_tich,Nguong_luong,Nang_luc_work,Thoi_gian_gan_bo,Luong_cu,Luong
9348,FSI_9348,Luna,Tinh le,Khome,xem phim,23,Nam,Khong chung chi,A,A,Dai hoc,Xuat sac,HNUE,Lap trinh vien,1,Java,Nhan vien,1.0,None,25,B,1,20.0,9.0
9349,FSI_9349,Hermione,Ha Noi,Kinh,Nghe nhac,25,Nam,Khong chung chi,B,D,Dai hoc,Xuat sac,HAUI,BA,0,None,Nhan vien,1.0,None,25,C,6,14.0,7.0
9350,FSI_9350,Ngoc,Tinh le,Kinh,Gym,29,Nu,Tieng anh ielts,A,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,0,.NET,Nhan vien,1.0,None,25,B,1,10.0,9.0
9351,FSI_9351,Luna,Tinh le,Kinh,Nghe nhac,18,Nu,Tieng anh toiec,A,A,Cao dang,Trung binh,UTC,Lap trinh vien,0,C++,Nhan vien,1.0,None,25,C,1,5.0,7.0
9352,FSI_9352,Nam,Tinh le,Kinh,Nghe nhac,18,Nu,Khong chung chi,C,A,Cao dang,Xuat sac,VNU,Lap trinh vien,0,C++,Nhan vien,1.0,None,25,C,0,5.0,7.0
9353,FSI_9353,Ron,Tinh le,Kinh,Cau long,22,Nu,Tieng anh toiec,C,D,Dai hoc,Xuat sac,EPU,Tester,1,None,Nhan vien,1.0,None,15,D,3,8.0,5.0
9354,FSI_9354,Hermione,Tinh le,Kinh,xem phim,25,Nam,Khong chung chi,D,B,Cao dang,Xuat sac,USTH,Ky su R&D,2,Computer vision,Nhan vien,1.0,None,25,D,6,22.0,7.1
9355,FSI_9355,Lan,Tinh le,Kinh,Cau long,20,Nu,Tieng Nga,B,B,Cao dang,Trung binh,HNUE,Ky su R&D,0,Computer vision,Teamlead,1.5,None,25,C,1,28.5,7.0
9356,FSI_9356,Luna,Tinh le,Kinh,Cau ca,23,Nu,Tieng Nhat,A,C,Dai hoc,Gioi,EPU,Lap trinh vien,3,PHP,Nhan vien,1.0,None,25,B,3,17.0,11.1
9357,FSI_9357,Long,Ha Noi,Kinh,Gym,49,Nu,Tieng anh toiec,A,D,Dai hoc,Gioi,UTC,Tu van ban hang,12,None,Technical leader,1.0,None,15,A,5,10.0,30.200000000000003
9358,FSI_9358,Hermione,Ha Noi,Kinh,Cau long,39,Nam,Khong chung chi,A,D,Cao dang,Trung binh,HAUI,Tu van ban hang,16,None,Nhan vien,1.0,None,15,C,12,13.0,14.0
9359,FSI_9359,Long,Tinh le,Kinh,Gym,26,Nu,Tieng Nga,A,D,Dai hoc,Trung binh,EPU,Tester,7,None,Nhan vien,1.0,olympic tin,15,B,1,9.0,16.0
9360,FSI_9360,Lan,Ha Noi,Kinh,Cau ca,28,Nam,Tieng anh toiec,D,B,Dai hoc,Trung binh,USTH,Lap trinh vien,6,.NET,Nhan vien,1.0,None,25,C,1,18.0,14.0
9361,FSI_9361,Long,Tinh le,Kinh,Cau long,24,Nu,Khong chung chi,A,B,Dai hoc,Trung binh,TLU,Lap trinh vien,3,Python,Nhan vien,1.0,None,25,A,1,7.0,14.1
9362,FSI_9362,Ron,Tinh le,Kinh,Cau ca,37,Nu,Tieng Nga,C,D,Dai hoc,kha,HAUI,Tu van ban hang,15,None,Nhan vien,1.0,olympic tin,15,B,6,5.0,16.0
9363,FSI_9363,Luna,Tinh le,Kinh,Gym,25,Nu,Tieng anh toiec,C,D,Dai hoc,Trung binh,VNU,Tu van ban hang,0,None,Nhan vien,1.0,None,15,C,4,14.0,7.0
9364,FSI_9364,Luna,Tinh le,Kinh,Gym,26,Nu,Tieng anh toiec,D,C,Cao dang,Gioi,UTC,Lap trinh vien,0,PHP,Nhan vien,1.0,None,25,D,5,5.0,5.0
9365,FSI_9365,Hermione,Tinh le,Dao,Da bong,27,Nam,Khong chung chi,A,D,Cao dang,Xuat sac,USTH,PM,0,None,Nhan vien,1.0,Nhan tai dat viet,30,D,7,7.0,5.0
9366,FSI_9366,Hermione,Tinh le,Kinh,Da bong,27,Nam,Khong chung chi,A,C,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,0,PHP,Nhan vien,1.0,None,25,B,7,4.0,9.0
9367,FSI_9367,Ron,Tinh le,Hoa,Nghe nhac,28,Nam,Tieng anh toiec,C,D,Dai hoc,Trung binh,USTH,BA,6,None,Nhan vien,1.0,None,25,C,0,7.0,14.0
9368,FSI_9368,Long,Tinh le,Kinh,Cau long,29,Nu,Tieng anh toiec,C,B,Cao dang,Gioi,EPU,Lap trinh vien,6,Android,Teamlead,1.5,None,25,A,5,36.0,19.0
9369,FSI_9369,Hermione,Tinh le,Kinh,xem phim,19,Nu,Khong chung chi,D,C,Cao dang,Gioi,VNU,Lap trinh vien,0,PHP,Nhan vien,1.0,Oympic toan,25,A,0,14.0,12.0
9370,FSI_9370,Ron,Tinh le,Kinh,Cau ca,33,Nam,Tieng anh toiec,C,B,Dai hoc,Gioi,HNUE,Lap trinh vien,2,Android,Nhan vien,1.0,None,25,A,7,22.0,14.1
9371,FSI_9371,Luna,Tinh le,Kinh,Da bong,58,Nam,Tieng anh toiec,B,D,Dai hoc,Trung binh,UTC,PM,35,None,Technical leader,1.0,None,30,A,0,19.0,30.200000000000003
9372,FSI_9372,Luna,Tinh le,Kinh,Yoga,34,Nam,Khong chung chi,C,D,Cao dang,Trung binh,USTH,PM,11,None,Nhan vien,1.0,Khoa hoc sang tao,30,A,4,28.0,19.0
9373,FSI_9373,Luna,Tinh le,Dao,Gym,18,Nu,Tieng Trung,B,A,Dai hoc,Xuat sac,HAUI,Lap trinh vien,0,C++,Nhan vien,1.0,None,25,B,1,18.0,9.0
9374,FSI_9374,Ron,Tinh le,Kinh,Gym,28,Nam,Tieng anh toiec,B,D,Khong bang cap,Khong xep loai,Khong di hoc,Tu van ban hang,1,None,Nhan vien,1.0,None,15,B,0,9.0,9.0
9375,FSI_9375,Luna,Tinh le,Tay,Cau long,45,Nu,Khong chung chi,B,B,Cao dang,kha,TLU,Lap trinh vien,2,Ruby,Nhan vien,1.0,None,25,C,8,12.0,9.1
9376,FSI_9376,Ngoc,Ha Noi,Cham,Yoga,29,Nu,Khong chung chi,D,D,Cao dang,kha,EPU,Tu van ban hang,9,None,Nhan vien,1.0,None,15,B,7,8.0,16.0
9377,FSI_9377,Ngoc,Tinh le,Kinh,Yoga,29,Nu,Tieng anh toiec,C,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,8,Android,Nhan vien,1.0,None,25,B,1,8.0,16.0
9378,FSI_9378,Long,Tinh le,Kinh,Yoga,31,Nu,Khong chung chi,B,B,Dai hoc,kha,HNUE,Lap trinh vien,0,.NET,Nhan vien,1.0,None,25,C,0,19.0,7.0
9379,FSI_9379,Lan,Tinh le,Kinh,Nghe nhac,26,Nam,Khong chung chi,B,A,Dai hoc,Xuat sac,USTH,Lap trinh vien,0,C++,Nhan vien,1.0,None,25,D,7,18.0,5.0
9380,FSI_9380,Ron,Ha Noi,Kinh,Gym,28,Nam,Khong chung chi,D,D,Dai hoc,Xuat sac,HUST,Tu van ban hang,1,None,Nhan vien,1.0,Nhan tai dat viet,15,D,4,9.0,5.0
9381,FSI_9381,Harry,Tinh le,Mong,Nghe nhac,32,Nu,Khong chung chi,A,D,Khong bang cap,Khong xep loai,Khong di hoc,Xu ly data,2,None,Nhan vien,1.0,None,15,C,1,8.0,5.46
9382,FSI_9382,Nam,Tinh le,Kinh,Yoga,27,Nam,Tieng anh toiec,A,B,Dai hoc,Trung binh,HUST,Ky su R&D,6,Computer vision,Teamlead,1.5,None,25,B,4,18.0,16.0
9383,FSI_9383,Hermione,Tinh le,Kinh,Cau ca,20,Nu,Tieng anh toiec,B,B,Dai hoc,Gioi,TLU,Lap trinh vien,0,Android,Teamlead,1.5,None,25,B,0,28.5,9.0
9384,FSI_9384,Nam,Ha Noi,Kinh,Cau ca,20,Nam,Khong chung chi,C,D,Dai hoc,Xuat sac,HUST,PM,0,None,Nhan vien,1.0,None,30,C,1,24.0,7.0
9385,FSI_9385,Luna,Tinh le,Kinh,Da bong,28,Nam,Tieng Nhat,B,A,Cao dang,kha,USTH,Lap trinh vien,2,ios,Teamlead,1.5,None,25,B,8,21.0,11.1
9386,FSI_9386,Harry,Tinh le,Kinh,Cau ca,37,Nu,Khong chung chi,C,D,Cao dang,Gioi,HUST,Ke toan,13,None,Nhan vien,1.0,None,15,C,7,12.0,8.4
9387,FSI_9387,Long,Tinh le,Kinh,Nghe nhac,38,Nam,Tieng anh toiec,D,B,Thac si,Trung binh,HNUE,Ky su R&D,19,Tools,Nhan vien,1.0,Nhan tai dat viet,25,B,0,16.0,22.0
9388,FSI_9388,Ron,Tinh le,Kinh,Gym,30,Nam,Tieng Nga,A,D,Dai hoc,Trung binh,TLU,PM,5,None,Nhan vien,1.0,None,30,D,4,22.0,8.5
9389,FSI_9389,Lan,Ha Noi,Kinh,Gym,36,Nam,Tieng anh ielts,A,D,Dai hoc,Gioi,EPU,BA,8,None,Teamlead,1.5,None,25,D,12,22.5,12.0
9390,FSI_9390,Ron,Ha Noi,Kinh,Gym,25,Nam,Tieng anh toiec,A,C,Cao dang,Xuat sac,TLU,Lap trinh vien,5,PHP,Nhan vien,1.0,None,25,C,0,5.0,10.5
9391,FSI_9391,Long,Tinh le,Kinh,xem phim,29,Nu,Tieng anh toiec,D,D,Cao dang,Trung binh,TLU,Xu ly data,7,None,Nhan vien,1.0,None,15,C,6,7.0,8.4
9392,FSI_9392,Long,Tinh le,Kinh,Cau ca,18,Nam,Khong chung chi,D,B,Dai hoc,kha,HUST,Lap trinh vien,0,Ruby,Nhan vien,1.0,Oympic toan,25,A,1,15.0,12.0
9393,FSI_9393,Hermione,Tinh le,Kinh,xem phim,23,Nam,Khong chung chi,D,D,Thac si,kha,HNUE,PM,0,None,Nhan vien,1.0,None,30,A,1,17.0,15.0
9394,FSI_9394,Luna,Tinh le,Kinh,Gym,27,Nam,Khong chung chi,A,D,Cao dang,Gioi,TLU,Tu van ban hang,6,None,Nhan vien,1.0,None,15,B,3,9.0,16.0
9395,FSI_9395,Luna,Tinh le,Kinh,Cau long,47,Nu,Khong chung chi,A,D,Cao dang,Trung binh,HAUI,Tu van ban hang,21,None,Nhan vien,1.0,None,15,A,5,10.0,19.0
9396,FSI_9396,Lan,Tinh le,Kinh,Gym,39,Nu,Tieng anh toiec,D,B,Dai hoc,Xuat sac,USTH,Lap trinh vien,13,Android,Nhan vien,1.0,Khoa hoc sang tao,25,B,7,11.0,16.0
9397,FSI_9397,Ron,Tinh le,Kinh,Da bong,32,Nam,Khong chung chi,D,D,Cao dang,kha,HNUE,PM,1,None,Nhan vien,1.0,None,30,B,9,29.0,9.0
9398,FSI_9398,Long,Ha Noi,Khome,Cau ca,25,Nam,Tieng anh ielts,C,B,Dai hoc,Gioi,EPU,Lap trinh vien,6,.NET,Nhan vien,1.0,Khoa hoc sang tao,25,C,2,17.0,14.0
9399,FSI_9399,Long,Tinh le,Kinh,Cau long,22,Nam,Khong chung chi,A,B,Cao dang,Xuat sac,HNUE,Ky su R&D,1,NLP,Nhan vien,1.0,None,25,B,2,23.0,9.0
9400,FSI_9400,Ngoc,Tinh le,Kinh,Cau ca,18,Nam,Tieng Nga,B,A,Cao dang,kha,TLU,Lap trinh vien,0,Java,Teamlead,1.5,None,25,C,0,24.0,7.0
9401,FSI_9401,Ron,Tinh le,Kinh,Cau ca,24,Nam,Khong chung chi,B,A,Dai hoc,Xuat sac,TLU,Lap trinh vien,1,ios,Teamlead,1.5,None,25,C,4,25.5,7.0
9402,FSI_9402,Luna,Tinh le,Kinh,Da bong,22,Nam,Khong chung chi,A,B,Cao dang,Gioi,UTC,Lap trinh vien,1,Python,Teamlead,1.5,None,25,A,3,30.0,12.0
9403,FSI_9403,Long,Tinh le,Kinh,Nghe nhac,26,Nu,Tieng anh toiec,C,A,Thac si,kha,HAUI,Lap trinh vien,1,ios,Nhan vien,1.0,None,25,A,3,19.0,15.0
9404,FSI_9404,Luna,Tinh le,Kinh,Nghe nhac,21,Nu,Khong chung chi,B,D,Cao dang,Xuat sac,HAUI,Tu van ban hang,1,None,Nhan vien,1.0,None,15,D,2,13.0,5.0
9405,FSI_9405,Nam,Tinh le,Kinh,Gym,21,Nam,Khong chung chi,B,A,Cao dang,kha,VNU,Lap trinh vien,2,C++,Teamlead,1.5,None,25,A,1,33.0,14.1
9406,FSI_9406,Long,Tinh le,Kinh,Yoga,19,Nam,Khong chung chi,C,D,Khong bang cap,Khong xep loai,Khong di hoc,BA,0,None,Nhan vien,1.0,None,25,A,1,11.0,12.0
9407,FSI_9407,Lan,Tinh le,Mong,Cau long,28,Nam,Tieng anh toiec,B,D,Dai hoc,Trung binh,HAUI,Tu van ban hang,8,None,Nhan vien,1.0,None,15,B,6,13.0,16.0
9408,FSI_9408,Ngoc,Tinh le,Kinh,Cau ca,32,Nu,Khong chung chi,D,B,Cao dang,kha,UTC,Ky su R&D,4,Computer vision,Nhan vien,1.0,None,25,B,13,13.0,12.5
9409,FSI_9409,Luna,Tinh le,Kinh,Nghe nhac,31,Nam,Khong chung chi,A,C,Dai hoc,Gioi,VNU,Lap trinh vien,4,PHP,Nhan vien,1.0,None,25,C,9,10.0,10.5
9410,FSI_9410,Luna,Tinh le,Kinh,Cau ca,54,Nu,Tieng anh toiec,C,D,Dai hoc,Gioi,EPU,BA,33,None,Nhan vien,1.0,None,25,B,14,5.0,16.0
9411,FSI_9411,Harry,Tinh le,Kinh,Nghe nhac,58,Nam,Khong chung chi,D,D,Dai hoc,Trung binh,TLU,PM,0,None,Nhan vien,1.0,None,30,D,10,14.0,5.0
9412,FSI_9412,Long,Tinh le,Kinh,Yoga,21,Nam,Khong chung chi,A,B,Cao dang,kha,VNU,Ky su R&D,0,Computer vision,Teamlead,1.5,None,25,D,1,7.5,5.0
9413,FSI_9413,Ngoc,Tinh le,Kinh,Yoga,44,Nam,Tieng anh toiec,A,A,Cao dang,Trung binh,USTH,Lap trinh vien,19,C++,Nhan vien,1.0,None,25,B,13,24.0,16.0
9414,FSI_9414,Luna,Tinh le,Kinh,Yoga,20,Nam,Khong chung chi,A,B,Dai hoc,kha,HAUI,Lap trinh vien,1,Android,Nhan vien,1.0,None,25,D,0,9.0,5.0
9415,FSI_9415,Harry,Ha Noi,Kinh,Yoga,18,Nam,Tieng Trung,A,A,Cao dang,Xuat sac,USTH,Lap trinh vien,0,ios,Teamlead,1.5,None,25,D,0,18.0,5.0
9416,FSI_9416,Lan,Ha Noi,Kinh,Cau long,57,Nu,Tieng anh toiec,B,B,Cao dang,Trung binh,VNU,Ky su R&D,7,Tools,Teamlead,1.5,None,25,C,8,24.0,14.0
9417,FSI_9417,Luna,Tinh le,Kinh,Gym,26,Nam,Tieng anh toiec,C,B,Dai hoc,Xuat sac,HUST,Lap trinh vien,7,Python,Nhan vien,1.0,None,25,B,4,24.0,16.0
9418,FSI_9418,Hermione,Tinh le,Kinh,Cau ca,31,Nam,Khong chung chi,A,D,Dai hoc,Gioi,HAUI,BA,12,None,Nhan vien,1.0,None,25,C,3,15.0,14.0
9419,FSI_9419,Ron,Tinh le,Kinh,Cau long,39,Nu,Tieng anh toiec,C,D,Khong bang cap,Khong xep loai,Khong di hoc,Tu van ban hang,14,None,Nhan vien,1.0,None,15,A,0,4.0,19.0
9420,FSI_9420,Long,Tinh le,Kinh,Cau ca,25,Nu,Khong chung chi,C,B,Dai hoc,Trung binh,HAUI,Lap trinh vien,5,.NET,Teamlead,1.5,None,25,A,2,25.5,15.5
9421,FSI_9421,Long,Tinh le,Kinh,Cau long,23,Nu,Tieng anh toiec,B,C,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,3,PHP,Nhan vien,1.0,None,25,C,1,15.0,9.1
9422,FSI_9422,Lan,Tinh le,Kinh,Yoga,24,Nu,Tieng anh toiec,B,D,Khong bang cap,Khong xep loai,Khong di hoc,Tu van ban hang,0,None,Nhan vien,1.0,Oympic toan,15,B,2,11.0,9.0
9423,FSI_9423,Long,Ha Noi,Kinh,Yoga,25,Nu,Khong chung chi,D,D,Dai hoc,kha,USTH,Xu ly data,4,None,Teamlead,1.5,None,15,B,0,15.0,8.3
9424,FSI_9424,Ngoc,Tinh le,Kinh,xem phim,29,Nu,Khong chung chi,D,C,Cao dang,kha,UTC,Lap trinh vien,9,PHP,Nhan vien,1.0,None,25,A,4,12.0,19.0
9425,FSI_9425,Harry,Tinh le,Kinh,Nghe nhac,19,Nam,Khong chung chi,C,D,Dai hoc,Gioi,HUST,BA,0,None,Nhan vien,1.0,None,25,B,1,5.0,9.0
9426,FSI_9426,Lan,Tinh le,Kinh,Yoga,27,Nam,Tieng Nhat,B,B,Dai hoc,kha,HAUI,Lap trinh vien,4,Ruby,Nhan vien,1.0,None,25,A,7,13.0,15.5
9427,FSI_9427,Long,Ha Noi,Kinh,Cau long,27,Nu,Khong chung chi,B,B,Cao dang,Trung binh,HAUI,Lap trinh vien,1,Ruby,Teamlead,1.5,None,25,D,4,28.5,5.0
9428,FSI_9428,Hermione,Tinh le,Kinh,Nghe nhac,21,Nu,Tieng anh toiec,D,A,Dai hoc,kha,VNU,Lap trinh vien,1,ios,Nhan vien,1.0,None,25,D,1,21.0,5.0
9429,FSI_9429,Lan,Tinh le,Kinh,Nghe nhac,38,Nu,Khong chung chi,D,D,Dai hoc,Xuat sac,HNUE,Ke toan,11,None,Nhan vien,1.0,None,15,A,13,4.0,13.4
9430,FSI_9430,Ron,Tinh le,Kinh,Nghe nhac,21,Nam,Tieng anh toiec,C,D,Dai hoc,Trung binh,USTH,PM,2,None,Nhan vien,1.0,olympic tin,30,B,1,13.0,11.1
9431,FSI_9431,Long,Tinh le,Kinh,Da bong,27,Nam,Khong chung chi,C,C,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,4,PHP,Nhan vien,1.0,None,25,C,7,4.0,10.5
9432,FSI_9432,Lan,Tinh le,Kinh,xem phim,31,Nu,Khong chung chi,C,A,Dai hoc,Trung binh,EPU,Lap trinh vien,4,C++,Nhan vien,1.0,None,25,A,3,10.0,15.5
9433,FSI_9433,Long,Tinh le,Kinh,Nghe nhac,21,Nu,Tieng Phap,C,B,Cao dang,Xuat sac,HNUE,Lap trinh vien,2,Ruby,Nhan vien,1.0,None,25,D,1,4.0,7.1
9434,FSI_9434,Harry,Tinh le,Kinh,Yoga,39,Nam,Khong chung chi,A,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,16,Android,Nhan vien,1.0,None,25,B,14,11.0,16.0
9435,FSI_9435,Harry,Tinh le,Kinh,Cau long,29,Nam,Khong chung chi,D,B,Dai hoc,Trung binh,HNUE,Lap trinh vien,3,.NET,Nhan vien,1.0,None,25,A,1,5.0,14.1
9436,FSI_9436,Long,Tinh le,Kinh,Cau ca,36,Nam,Khong chung chi,C,D,Cao dang,kha,EPU,BA,10,None,Nhan vien,1.0,None,25,C,13,18.0,14.0
9437,FSI_9437,Hermione,Tinh le,Kinh,Cau ca,21,Nu,Khong chung chi,B,B,Cao dang,Xuat sac,HAUI,Lap trinh vien,1,Python,Nhan vien,1.0,None,25,B,2,21.0,9.0
9438,FSI_9438,Nam,Tinh le,Kinh,Cau long,26,Nu,Khong chung chi,B,A,Dai hoc,Xuat sac,HUST,Lap trinh vien,3,ios,Teamlead,1.5,None,25,A,4,24.0,14.1
9439,FSI_9439,Luna,Tinh le,Kinh,Nghe nhac,21,Nam,Tieng anh toiec,B,A,Thac si,kha,HAUI,Lap trinh vien,1,ios,Nhan vien,1.0,None,25,A,0,15.0,15.0
9440,FSI_9440,Hermione,Tinh le,Kinh,Gym,18,Nam,Tieng anh toiec,B,D,Khong bang cap,Khong xep loai,Khong di hoc,PM,0,None,Nhan vien,1.0,None,30,A,1,12.0,12.0
9441,FSI_9441,Harry,Tinh le,Kinh,Gym,26,Nu,Khong chung chi,D,B,Cao dang,kha,VNU,Lap trinh vien,5,Ruby,Nhan vien,1.0,Khoa hoc sang tao,25,D,3,11.0,8.5
9442,FSI_9442,Nam,Tinh le,Tay,Da bong,21,Nam,Khong chung chi,D,B,Dai hoc,Xuat sac,UTC,Lap trinh vien,2,.NET,Nhan vien,1.0,None,25,A,0,18.0,14.1
9443,FSI_9443,Lan,Ha Noi,Kinh,Nghe nhac,26,Nam,Khong chung chi,B,D,Cao dang,Gioi,EPU,PM,0,None,Nhan vien,1.0,None,30,B,4,23.0,9.0
9444,FSI_9444,Ron,Tinh le,Ede,Nghe nhac,21,Nam,Khong chung chi,D,B,Cao dang,kha,HNUE,Lap trinh vien,1,Ruby,Nhan vien,1.0,None,25,A,1,14.0,12.0
9445,FSI_9445,Harry,Tinh le,Kinh,Yoga,28,Nam,Tieng anh toiec,B,A,Cao dang,Trung binh,EPU,Lap trinh vien,5,C++,Nhan vien,1.0,None,25,C,8,11.0,10.5
9446,FSI_9446,Hermione,Tinh le,Kinh,xem phim,32,Nu,Tieng anh toiec,B,A,Cao dang,Trung binh,HAUI,Lap trinh vien,1,C++,Nhan vien,1.0,None,25,B,0,8.0,9.0
9447,FSI_9447,Harry,Tinh le,Kinh,xem phim,27,Nu,Khong chung chi,A,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,2,Android,Nhan vien,1.0,None,25,B,7,18.0,11.1
9448,FSI_9448,Long,Tinh le,Kinh,Nghe nhac,25,Nu,Tieng Phap,D,C,Dai hoc,Gioi,HNUE,Lap trinh vien,2,PHP,Nhan vien,1.0,None,25,A,3,13.0,14.1
9449,FSI_9449,Ron,Tinh le,Kinh,xem phim,25,Nu,Khong chung chi,C,D,Cao dang,Trung binh,HUST,Xu ly data,3,None,Nhan vien,1.0,None,15,A,5,9.0,10.46
9450,FSI_9450,Hermione,Tinh le,Kinh,Cau long,37,Nam,Tieng anh ielts,D,A,Cao dang,Trung binh,HNUE,Lap trinh vien,0,Java,Nhan vien,1.0,None,25,A,10,23.0,12.0
9451,FSI_9451,Ron,Tinh le,Kinh,Nghe nhac,29,Nam,Tieng anh toiec,A,B,Cao dang,Xuat sac,HAUI,Ky su R&D,9,Data Science,Nhan vien,1.0,None,25,B,9,15.0,16.0
9452,FSI_9452,Ngoc,Tinh le,Kinh,Yoga,41,Nu,Tieng anh toiec,A,D,Cao dang,Xuat sac,TLU,Ke toan,20,None,Nhan vien,1.0,None,15,D,7,8.0,6.4
9453,FSI_9453,Luna,Tinh le,Kinh,Da bong,20,Nam,Tieng anh toiec,A,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,1,Data Science,Nhan vien,1.0,None,25,B,0,11.0,9.0
9454,FSI_9454,Hermione,Tinh le,Kinh,Cau ca,26,Nam,Khong chung chi,A,D,Dai hoc,Gioi,TLU,Tu van ban hang,5,None,Nhan vien,1.0,None,15,B,7,13.0,12.5
9455,FSI_9455,Long,Tinh le,Kinh,Nghe nhac,18,Nu,Khong chung chi,A,A,Cao dang,Gioi,USTH,Lap trinh vien,0,ios,Nhan vien,1.0,None,25,A,1,21.0,12.0
9456,FSI_9456,Luna,Ha Noi,Kinh,Cau ca,19,Nam,Tieng anh ielts,A,A,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,0,ios,Nhan vien,1.0,Nhan tai dat viet,25,B,0,20.0,9.0
9457,FSI_9457,Ngoc,Tinh le,Kinh,Nghe nhac,21,Nu,Khong chung chi,D,A,Cao dang,Gioi,HAUI,Lap trinh vien,2,ios,Nhan vien,1.0,None,25,C,2,24.0,9.1
9458,FSI_9458,Harry,Tinh le,Kinh,Gym,28,Nam,Khong chung chi,B,D,Cao dang,kha,HAUI,PM,1,None,Nhan vien,1.0,Nhan tai dat viet,30,A,6,8.0,12.0
9459,FSI_9459,Hermione,Ha Noi,Kinh,Gym,18,Nu,Tieng anh toiec,A,A,Cao dang,Trung binh,USTH,Lap trinh vien,0,C++,Nhan vien,1.0,Nhan tai dat viet,25,C,1,19.0,7.0
9460,FSI_9460,Ngoc,Tinh le,Muong,Cau ca,27,Nam,Khong chung chi,C,D,Dai hoc,kha,EPU,PM,5,None,Teamlead,1.5,None,30,B,1,37.5,12.5
9461,FSI_9461,Ngoc,Tinh le,Kinh,Gym,51,Nu,Khong chung chi,C,B,Cao dang,Trung binh,UTC,Lap trinh vien,4,Android,Nhan vien,1.0,None,25,D,0,24.0,8.5
9462,FSI_9462,Long,Tinh le,Kinh,Gym,24,Nam,Khong chung chi,B,D,Khong bang cap,Khong xep loai,Khong di hoc,PM,1,None,Nhan vien,1.0,None,30,B,0,14.0,9.0
9463,FSI_9463,Nam,Tinh le,Kinh,Nghe nhac,22,Nam,Tieng Phap,B,B,Cao dang,Trung binh,TLU,Lap trinh vien,0,.NET,Nhan vien,1.0,None,25,B,1,10.0,9.0
9464,FSI_9464,Luna,Ha Noi,Kinh,Nghe nhac,30,Nu,Tieng anh toiec,D,B,Dai hoc,Gioi,HUST,Lap trinh vien,2,Android,Nhan vien,1.0,None,25,D,9,24.0,7.1
9465,FSI_9465,Harry,Tinh le,Kinh,Nghe nhac,24,Nu,Khong chung chi,D,B,Dai hoc,Trung binh,USTH,Lap trinh vien,4,Android,Nhan vien,1.0,None,25,B,3,18.0,12.5
9466,FSI_9466,Luna,Tinh le,Kinh,xem phim,20,Nam,Khong chung chi,B,B,Cao dang,Trung binh,HUST,Ky su R&D,1,Computer vision,Nhan vien,1.0,None,25,B,0,16.0,9.0
9467,FSI_9467,Luna,Tinh le,Kinh,Yoga,18,Nam,Khong chung chi,B,A,Cao dang,Xuat sac,EPU,Lap trinh vien,0,ios,Teamlead,1.5,None,25,A,1,10.5,12.0
9468,FSI_9468,Luna,Tinh le,Kinh,Cau long,24,Nu,Tieng anh toiec,B,B,Cao dang,Trung binh,USTH,Ky su R&D,4,Data Science,Teamlead,1.5,None,25,B,1,33.0,12.5
9469,FSI_9469,Long,Ha Noi,Kinh,Gym,27,Nu,Tieng Phap,B,B,Dai hoc,Gioi,UTC,Lap trinh vien,8,Android,Nhan vien,1.0,None,25,A,8,10.0,19.0
9470,FSI_9470,Long,Ha Noi,Kinh,Cau ca,24,Nu,Tieng anh toiec,B,D,Dai hoc,kha,HAUI,BA,3,None,Nhan vien,1.0,Nhan tai dat viet,25,C,1,24.0,9.1
9471,FSI_9471,Nam,Tinh le,Dao,Cau long,30,Nu,Khong chung chi,B,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,5,Tools,Nhan vien,1.0,None,25,D,11,5.0,8.5
9472,FSI_9472,Hermione,Tinh le,Cham,Nghe nhac,25,Nam,Khong chung chi,C,D,Thac si,Trung binh,HNUE,BA,3,None,Nhan vien,1.0,None,25,A,1,24.0,18.0
9473,FSI_9473,Long,Tinh le,Kinh,Cau ca,18,Nam,Khong chung chi,B,D,Dai hoc,Trung binh,VNU,Tu van ban hang,0,None,Teamlead,1.5,Nhan tai dat viet,15,B,1,19.5,9.0
9474,FSI_9474,Long,Tinh le,Kinh,Da bong,31,Nu,Khong chung chi,B,C,Dai hoc,Trung binh,TLU,Lap trinh vien,2,PHP,Nhan vien,1.0,None,25,B,12,20.0,11.1
9475,FSI_9475,Ngoc,Tinh le,Kinh,Da bong,58,Nu,Khong chung chi,A,B,Cao dang,kha,USTH,Lap trinh vien,28,Ruby,Nhan vien,1.0,None,25,D,3,19.0,12.0
