,ID,Name,Gioi_tinh,Bang_cap,Nghe_nghiep,Nam_kinh_nghiem
7813,7813,Nam,Nam,Cao_hoc,Truong_phong,7
7814,7814,Ngoc,,Pho_thong,Giam_doc,21
7815,7815,Nam,Nam,Tien_si,Massage,25
7816,7816,Ngoc,Nu,Pho_thong,Giao_Vien,4
7817,7817,Ngoc,,Pho_thong,Giao_Vien,10
7818,7818,Luna,Nu,Dai_hoc,Truong_phong,24
7819,7819,Ron,Nam,Dai_hoc,Ke_toan,23
7820,7820,Ngoc,Nu,Cao_hoc,Giam_doc,30
7821,7821,Harry,Nam,Cao_hoc,Giao_Vien,2
7822,7822,Nam,Nam,Dai_hoc,Lap_trinh_vien,28
7823,7823,Ngoc,Nam,Dai_hoc,Giao_Vien,13
7824,7824,Nam,,Cao_hoc,Thu_ky,5
7825,7825,Nam,Nu,Cao_hoc,Maketting,30
7826,7826,Ngoc,,Tien_si,Giao_Vien,32
7827,7827,Lan,Nam,Cao_hoc,Ke_toan,6
7828,7828,Nam,Nam,Cao_hoc,Giam_doc,31
7829,7829,Long,,Dai_hoc,Giang_vien,30
7830,7830,Ngoc,,Tien_si,Massage,25
7831,7831,Ngoc,,Pho_thong,Truong_phong,15
7832,7832,Nam,Nu,Pho_thong,Maketting,30
7833,7833,Hermione,,Cao_hoc,Ke_toan,25
7834,7834,Lan,Nu,Dai_hoc,Maketting,11
7835,7835,Long,Nam,Dai_hoc,Giao_Vien,24
7836,7836,Harry,,Tien_si,Ke_toan,12
7837,7837,Hermione,Nu,Cao_hoc,Massage,15
7838,7838,Nam,Nam,Dai_hoc,Giang_vien,4
7839,7839,Hermione,,Cao_hoc,Giam_doc,35
7840,7840,Long,Nam,Tien_si,Giao_Vien,1
7841,7841,Hermione,,Cao_hoc,Maketting,18
7842,7842,Ngoc,Nam,Tien_si,Giao_Vien,27
7843,7843,Luna,Nu,Cao_hoc,Massage,27
7844,7844,Long,,Cao_hoc,Giam_doc,33
7845,7845,Harry,Nu,Pho_thong,Ke_toan,18
7846,7846,Nam,Nam,Cao_hoc,Giao_Vien,24
7847,7847,Harry,,Cao_hoc,Thu_ky,30
7848,7848,Ngoc,Nu,Pho_thong,Giao_Vien,33
7849,7849,Luna,Nam,Tien_si,Thu_ky,15
7850,7850,Lan,,Tien_si,Maketting,3
7851,7851,Harry,Nam,Pho_thong,Giao_Vien,23
7852,7852,Luna,Nam,Tien_si,Ke_toan,14
7853,7853,Ron,Nam,Cao_hoc,Giao_Vien,25
7854,7854,Harry,,Cao_hoc,Giam_doc,24
7855,7855,Nam,Nu,Cao_hoc,Thu_ky,32
7856,7856,Lan,Nam,Cao_hoc,Giam_doc,21
7857,7857,Lan,Nam,Pho_thong,Giao_Vien,16
7858,7858,Lan,Nam,Pho_thong,Ke_toan,31
7859,7859,Nam,Nam,Cao_hoc,Ke_toan,36
7860,7860,Nam,,Cao_hoc,Giao_Vien,28
7861,7861,Ron,Nam,Pho_thong,Giao_Vien,31
7862,7862,Ron,Nu,Cao_hoc,Truong_phong,20
7863,7863,Nam,Nam,Cao_hoc,Maketting,12
7864,7864,Long,Nam,Cao_hoc,Maketting,29
7865,7865,Nam,Nam,Dai_hoc,Lap_trinh_vien,22
7866,7866,Luna,,Tien_si,Massage,10
7867,7867,Ron,Nu,Cao_hoc,Giang_vien,7
7868,7868,Harry,,Dai_hoc,Ke_toan,20
7869,7869,Nam,Nu,Tien_si,Truong_phong,8
7870,7870,Ngoc,Nam,Tien_si,Giam_doc,28
7871,7871,Ron,,Tien_si,Thu_ky,18
7872,7872,Long,Nam,Pho_thong,Giang_vien,29
7873,7873,Hermione,Nu,Pho_thong,Truong_phong,16
7874,7874,Nam,Nu,Cao_hoc,Ke_toan,34
7875,7875,Ron,Nu,Tien_si,Giam_doc,14
7876,7876,Ron,Nu,Dai_hoc,Lap_trinh_vien,35
7877,7877,Luna,Nu,Tien_si,Ke_toan,6
7878,7878,Nam,Nam,Pho_thong,Maketting,23
7879,7879,Ngoc,Nam,Tien_si,Giang_vien,26
7880,7880,Harry,,Cao_hoc,Giam_doc,8
7881,7881,Hermione,,Tien_si,Maketting,35
7882,7882,Hermione,Nu,Tien_si,Lap_trinh_vien,30
7883,7883,Luna,Nu,Dai_hoc,Giao_Vien,1
7884,7884,Luna,Nam,Pho_thong,Giao_Vien,21
7885,7885,Long,,Cao_hoc,Giao_Vien,15
7886,7886,Lan,Nu,Dai_hoc,Massage,24
7887,7887,Hermione,Nam,Dai_hoc,Lap_trinh_vien,36
7888,7888,Lan,,Dai_hoc,Massage,1
7889,7889,Ron,Nu,Dai_hoc,Giang_vien,13
7890,7890,Hermione,Nu,Dai_hoc,Thu_ky,11
7891,7891,Long,Nu,Pho_thong,Thu_ky,27
7892,7892,Ron,,Dai_hoc,Giang_vien,14
7893,7893,Nam,Nam,Pho_thong,Giang_vien,22
7894,7894,Harry,Nu,Tien_si,Ke_toan,34
7895,7895,Hermione,,Dai_hoc,Giam_doc,6
7896,7896,Hermione,Nam,Pho_thong,Massage,33
7897,7897,Lan,Nam,Pho_thong,Giang_vien,35
7898,7898,Long,,Cao_hoc,Truong_phong,12
7899,7899,Nam,Nu,Tien_si,Giao_Vien,17
7900,7900,Ron,Nu,Pho_thong,Giam_doc,25
7901,7901,Luna,Nu,Tien_si,Giao_Vien,30
7902,7902,Lan,Nu,Pho_thong,Ke_toan,10
7903,7903,Harry,Nam,Cao_hoc,Ke_toan,31
7904,7904,Ngoc,Nam,Cao_hoc,Truong_phong,15
7905,7905,Ron,,Cao_hoc,Thu_ky,3
7906,7906,Ngoc,Nam,Pho_thong,Truong_phong,28
7907,7907,Luna,Nam,Pho_thong,Maketting,21
7908,7908,Ron,,Cao_hoc,Giang_vien,14
7909,7909,Lan,Nam,Dai_hoc,Ke_toan,31
7910,7910,Ngoc,Nu,Tien_si,Truong_phong,33
7911,7911,Ngoc,,Cao_hoc,Maketting,31
7912,7912,Luna,Nam,Tien_si,Giang_vien,24
7913,7913,Ron,,Tien_si,Ke_toan,4
7914,7914,Hermione,,Cao_hoc,Giam_doc,32
7915,7915,Ngoc,Nu,Tien_si,Giam_doc,3
7916,7916,Hermione,Nu,Dai_hoc,Truong_phong,21
7917,7917,Nam,,Pho_thong,Lap_trinh_vien,3
7918,7918,Long,,Tien_si,Maketting,22
7919,7919,Long,Nam,Cao_hoc,Giam_doc,25
7920,7920,Harry,Nam,Tien_si,Giang_vien,7
7921,7921,Lan,,Dai_hoc,Lap_trinh_vien,33
7922,7922,Ngoc,Nam,Pho_thong,Massage,34
7923,7923,Hermione,Nu,Pho_thong,Giam_doc,34
7924,7924,Ngoc,Nu,Cao_hoc,Lap_trinh_vien,1
7925,7925,Harry,Nam,Pho_thong,Giang_vien,19
7926,7926,Luna,Nam,Tien_si,Giam_doc,6
7927,7927,Ngoc,Nu,Cao_hoc,Giang_vien,6
7928,7928,Long,Nu,Tien_si,Thu_ky,36
7929,7929,Ron,Nam,Pho_thong,Giang_vien,11
7930,7930,Harry,Nu,Cao_hoc,Giang_vien,34
7931,7931,Nam,,Dai_hoc,Truong_phong,31
7932,7932,Long,Nam,Dai_hoc,Lap_trinh_vien,16
7933,7933,Luna,,Pho_thong,Thu_ky,16
7934,7934,Luna,Nu,Dai_hoc,Thu_ky,17
7935,7935,Long,Nu,Dai_hoc,Ke_toan,12
7936,7936,Hermione,Nu,Dai_hoc,Ke_toan,2
7937,7937,Luna,Nam,Tien_si,Lap_trinh_vien,8
7938,7938,Nam,Nu,Cao_hoc,Thu_ky,26
7939,7939,Luna,Nu,Cao_hoc,Lap_trinh_vien,24
7940,7940,Lan,,Dai_hoc,Massage,10
7941,7941,Long,Nu,Dai_hoc,Giang_vien,34
7942,7942,Ron,Nam,Tien_si,Giang_vien,20
7943,7943,Hermione,Nam,Cao_hoc,Ke_toan,9
7944,7944,Hermione,,Pho_thong,Giao_Vien,32
7945,7945,Lan,Nam,Dai_hoc,Giam_doc,35
7946,7946,Long,Nu,Pho_thong,Thu_ky,22
7947,7947,Nam,,Tien_si,Lap_trinh_vien,18
7948,7948,Lan,Nu,Cao_hoc,Lap_trinh_vien,11
7949,7949,Hermione,Nam,Cao_hoc,Giang_vien,6
7950,7950,Harry,Nam,Tien_si,Lap_trinh_vien,27
7951,7951,Ngoc,Nu,Dai_hoc,Giang_vien,24
7952,7952,Luna,Nam,Tien_si,Massage,15
7953,7953,Luna,Nam,Dai_hoc,Giang_vien,13
7954,7954,Ron,Nu,Tien_si,Giang_vien,16
7955,7955,Lan,Nu,Tien_si,Giao_Vien,15
7956,7956,Ron,,Cao_hoc,Giang_vien,18
7957,7957,Hermione,Nu,Dai_hoc,Giang_vien,13
7958,7958,Ron,,Cao_hoc,Lap_trinh_vien,34
7959,7959,Luna,Nam,Cao_hoc,Ke_toan,7
7960,7960,Luna,Nam,Tien_si,Giao_Vien,22
7961,7961,Hermione,,Tien_si,Lap_trinh_vien,26
7962,7962,Lan,Nu,Tien_si,Giao_Vien,24
7963,7963,Nam,Nu,Tien_si,Thu_ky,26
7964,7964,Hermione,Nu,Cao_hoc,Lap_trinh_vien,35
7965,7965,Hermione,Nu,Cao_hoc,Giao_Vien,28
7966,7966,Harry,,Cao_hoc,Maketting,34
7967,7967,Nam,Nam,Cao_hoc,Giao_Vien,34
7968,7968,Ngoc,Nam,Cao_hoc,Lap_trinh_vien,35
7969,7969,Lan,,Tien_si,Giang_vien,13
7970,7970,Harry,Nu,Dai_hoc,Thu_ky,33
7971,7971,Long,Nam,Dai_hoc,Giao_Vien,13
7972,7972,Harry,Nam,Cao_hoc,Giang_vien,3
7973,7973,Ron,,Dai_hoc,Truong_phong,6
7974,7974,Harry,Nu,Cao_hoc,Giam_doc,27
7975,7975,Nam,Nu,Dai_hoc,Giao_Vien,9
7976,7976,Hermione,Nu,Pho_thong,Thu_ky,4
7977,7977,Harry,,Tien_si,Lap_trinh_vien,34
7978,7978,Long,Nu,Dai_hoc,Lap_trinh_vien,30
7979,7979,Nam,,Pho_thong,Truong_phong,9
7980,7980,Long,,Dai_hoc,Giam_doc,31
7981,7981,Ngoc,,Tien_si,Lap_trinh_vien,17
7982,7982,Harry,Nam,Dai_hoc,Ke_toan,12
7983,7983,Ron,Nam,Tien_si,Massage,29
7984,7984,Ron,Nu,Pho_thong,Thu_ky,2
7985,7985,Nam,Nam,Pho_thong,Giang_vien,35
7986,7986,Ron,Nu,Pho_thong,Truong_phong,11
7987,7987,Long,,Cao_hoc,Massage,32
7988,7988,Nam,,Tien_si,Massage,3
7989,7989,Hermione,Nam,Pho_thong,Truong_phong,27
7990,7990,Harry,Nu,Cao_hoc,Lap_trinh_vien,16
7991,7991,Harry,Nu,Tien_si,Maketting,34
7992,7992,Ron,,Pho_thong,Giam_doc,21
7993,7993,Long,Nu,Tien_si,Truong_phong,21
7994,7994,Harry,,Cao_hoc,Massage,21
7995,7995,Ron,Nu,Tien_si,Giang_vien,26
7996,7996,Nam,,Tien_si,Ke_toan,11
7997,7997,Nam,Nu,Dai_hoc,Maketting,4
7998,7998,Nam,Nu,Tien_si,Giang_vien,1
7999,7999,Luna,,Pho_thong,Giao_Vien,22
8000,8000,Ngoc,Nu,Cao_hoc,Ke_toan,25
8001,8001,Long,Nu,Tien_si,Maketting,33
8002,8002,Long,Nam,Dai_hoc,Thu_ky,35
8003,8003,Ron,Nam,Dai_hoc,Maketting,22
8004,8004,Ron,Nu,Pho_thong,Lap_trinh_vien,9
8005,8005,Ron,Nam,Pho_thong,Maketting,14
8006,8006,Ron,,Tien_si,Ke_toan,3
8007,8007,Harry,Nam,Cao_hoc,Lap_trinh_vien,27
8008,8008,Luna,,Pho_thong,Thu_ky,26
8009,8009,Harry,Nam,Dai_hoc,Maketting,19
8010,8010,Hermione,,Dai_hoc,Giang_vien,2
8011,8011,Hermione,Nam,Pho_thong,Giang_vien,29
8012,8012,Nam,Nu,Tien_si,Truong_phong,7
8013,8013,Ron,Nu,Dai_hoc,Giam_doc,20
8014,8014,Ron,Nu,Tien_si,Giao_Vien,31
8015,8015,Harry,,Tien_si,Giang_vien,33
8016,8016,Long,,Dai_hoc,Thu_ky,32
8017,8017,Nam,Nu,Cao_hoc,Maketting,28
8018,8018,Ron,,Cao_hoc,Maketting,32
8019,8019,Ron,Nam,Cao_hoc,Giam_doc,7
8020,8020,Nam,Nu,Dai_hoc,Lap_trinh_vien,30
8021,8021,Ngoc,,Dai_hoc,Truong_phong,19
8022,8022,Ron,,Dai_hoc,Giang_vien,11
8023,8023,Hermione,Nam,Dai_hoc,Ke_toan,24
8024,8024,Lan,Nam,Dai_hoc,Maketting,21
8025,8025,Long,Nu,Dai_hoc,Giang_vien,10
8026,8026,Ron,Nu,Cao_hoc,Lap_trinh_vien,24
8027,8027,Long,Nam,Dai_hoc,Maketting,17
8028,8028,Ngoc,,Tien_si,Thu_ky,30
8029,8029,Harry,,Tien_si,Thu_ky,28
8030,8030,Luna,Nu,Tien_si,Massage,29
8031,8031,Luna,,Tien_si,Ke_toan,9
8032,8032,Long,Nam,Cao_hoc,Giam_doc,29
8033,8033,Lan,Nu,Tien_si,Giao_Vien,5
8034,8034,Ngoc,,Dai_hoc,Giang_vien,25
8035,8035,Long,Nu,Dai_hoc,Maketting,7
8036,8036,Luna,,Pho_thong,Truong_phong,11
8037,8037,Ron,Nam,Cao_hoc,Giang_vien,15
8038,8038,Ron,,Cao_hoc,Giang_vien,7
8039,8039,Long,,Dai_hoc,Giang_vien,19
8040,8040,Lan,Nu,Dai_hoc,Thu_ky,17
8041,8041,Lan,,Tien_si,Lap_trinh_vien,36
8042,8042,Long,,Pho_thong,Ke_toan,13
8043,8043,Nam,Nam,Tien_si,Ke_toan,32
8044,8044,Harry,Nu,Tien_si,Massage,18
8045,8045,Ron,Nam,Cao_hoc,Giam_doc,9
8046,8046,Long,Nam,Dai_hoc,Thu_ky,29
8047,8047,Long,Nu,Dai_hoc,Giam_doc,2
8048,8048,Luna,Nam,Tien_si,Giam_doc,35
8049,8049,Hermione,,Pho_thong,Ke_toan,36
8050,8050,Harry,,Dai_hoc,Maketting,2
8051,8051,Lan,Nu,Cao_hoc,Thu_ky,33
8052,8052,Ron,Nu,Pho_thong,Ke_toan,20
8053,8053,Luna,,Pho_thong,Ke_toan,30
8054,8054,Long,,Tien_si,Giang_vien,34
8055,8055,Hermione,Nu,Dai_hoc,Lap_trinh_vien,3
8056,8056,Nam,Nu,Cao_hoc,Giao_Vien,19
8057,8057,Nam,,Cao_hoc,Giam_doc,33
8058,8058,Lan,Nam,Tien_si,Lap_trinh_vien,17
8059,8059,Harry,Nam,Dai_hoc,Giao_Vien,23
8060,8060,Harry,Nam,Pho_thong,Maketting,25
8061,8061,Long,Nam,Tien_si,Maketting,13
8062,8062,Lan,Nu,Tien_si,Giao_Vien,30
8063,8063,Ron,,Tien_si,Ke_toan,29
8064,8064,Long,Nu,Cao_hoc,Truong_phong,24
8065,8065,Ron,,Dai_hoc,Massage,18
8066,8066,Ngoc,,Pho_thong,Truong_phong,29
8067,8067,Luna,Nu,Pho_thong,Lap_trinh_vien,6
8068,8068,Long,Nam,Dai_hoc,Thu_ky,22
8069,8069,Ron,Nam,Cao_hoc,Ke_toan,7
8070,8070,Nam,Nam,Dai_hoc,Massage,9
8071,8071,Ron,Nu,Cao_hoc,Truong_phong,9
8072,8072,Lan,Nu,Tien_si,Massage,17
8073,8073,Luna,Nu,Cao_hoc,Massage,1
8074,8074,Lan,,Dai_hoc,Thu_ky,30
8075,8075,Lan,,Pho_thong,Lap_trinh_vien,3
8076,8076,Ngoc,Nu,Tien_si,Massage,4
8077,8077,Ngoc,,Tien_si,Giang_vien,3
8078,8078,Harry,,Cao_hoc,Truong_phong,3
8079,8079,Harry,Nu,Pho_thong,Giam_doc,6
8080,8080,Harry,Nam,Pho_thong,Giao_Vien,2
8081,8081,Luna,Nam,Pho_thong,Thu_ky,24
8082,8082,Lan,Nu,Dai_hoc,Thu_ky,26
8083,8083,Harry,Nu,Cao_hoc,Thu_ky,29
8084,8084,Harry,Nu,Cao_hoc,Ke_toan,25
8085,8085,Hermione,Nam,Dai_hoc,Giam_doc,1
8086,8086,Harry,,Tien_si,Ke_toan,20
8087,8087,Harry,Nu,Tien_si,Truong_phong,2
8088,8088,Harry,Nu,Tien_si,Massage,5
8089,8089,Long,Nam,Cao_hoc,Giang_vien,34
8090,8090,Long,Nu,Dai_hoc,Ke_toan,20
8091,8091,Harry,,Cao_hoc,Maketting,18
8092,8092,Ron,,Dai_hoc,Giao_Vien,3
8093,8093,Long,Nu,Dai_hoc,Lap_trinh_vien,25
8094,8094,Hermione,,Cao_hoc,Truong_phong,30
8095,8095,Ngoc,Nam,Tien_si,Massage,29
8096,8096,Luna,Nam,Dai_hoc,Giam_doc,17
8097,8097,Nam,Nu,Pho_thong,Ke_toan,26
8098,8098,Ron,Nam,Tien_si,Maketting,8
8099,8099,Lan,Nam,Cao_hoc,Giam_doc,3
8100,8100,Harry,,Cao_hoc,Massage,32
8101,8101,Nam,Nam,Cao_hoc,Giang_vien,28
8102,8102,Hermione,Nu,Dai_hoc,Truong_phong,9
8103,8103,Lan,Nu,Dai_hoc,Ke_toan,22
8104,8104,Ron,Nam,Tien_si,Giao_Vien,26
8105,8105,Harry,Nu,Tien_si,Truong_phong,12
8106,8106,Ron,Nam,Pho_thong,Maketting,33
8107,8107,Luna,,Pho_thong,Maketting,1
8108,8108,Luna,,Dai_hoc,Truong_phong,1
8109,8109,Ron,Nu,Pho_thong,Truong_phong,31
8110,8110,Long,Nu,Pho_thong,Giao_Vien,28
8111,8111,Ron,Nu,Cao_hoc,Giang_vien,3
8112,8112,Luna,,Cao_hoc,Giang_vien,26
8113,8113,Ngoc,,Dai_hoc,Giang_vien,34
8114,8114,Long,Nam,Dai_hoc,Lap_trinh_vien,27
8115,8115,Long,,Dai_hoc,Truong_phong,30
8116,8116,Lan,Nu,Dai_hoc,Thu_ky,24
8117,8117,Ron,,Cao_hoc,Truong_phong,32
8118,8118,Harry,Nu,Pho_thong,Lap_trinh_vien,15
8119,8119,Long,,Dai_hoc,Maketting,36
8120,8120,Luna,,Dai_hoc,Maketting,34
8121,8121,Ron,Nam,Cao_hoc,Truong_phong,19
8122,8122,Long,,Pho_thong,Ke_toan,30
8123,8123,Nam,Nu,Cao_hoc,Ke_toan,25
8124,8124,Ngoc,,Cao_hoc,Maketting,28
8125,8125,Ron,,Cao_hoc,Massage,12
8126,8126,Long,Nu,Cao_hoc,Giang_vien,1
8127,8127,Harry,Nam,Tien_si,Ke_toan,27
8128,8128,Hermione,,Pho_thong,Massage,2
8129,8129,Hermione,Nu,Pho_thong,Giao_Vien,36
8130,8130,Ron,,Dai_hoc,Giao_Vien,36
8131,8131,Harry,Nam,Cao_hoc,Giam_doc,17
8132,8132,Lan,,Tien_si,Ke_toan,26
8133,8133,Nam,Nu,Cao_hoc,Massage,33
8134,8134,Hermione,Nam,Dai_hoc,Ke_toan,16
8135,8135,Long,,Tien_si,Ke_toan,29
8136,8136,Long,Nu,Pho_thong,Giao_Vien,8
8137,8137,Harry,Nam,Dai_hoc,Truong_phong,16
8138,8138,Lan,,Tien_si,Giang_vien,5
8139,8139,Long,Nu,Dai_hoc,Truong_phong,17
8140,8140,Luna,Nu,Dai_hoc,Lap_trinh_vien,28
8141,8141,Luna,Nu,Pho_thong,Truong_phong,35
8142,8142,Luna,,Tien_si,Massage,7
8143,8143,Ron,Nu,Pho_thong,Massage,2
8144,8144,Ron,,Cao_hoc,Maketting,30
8145,8145,Nam,Nu,Pho_thong,Lap_trinh_vien,4
8146,8146,Lan,Nu,Tien_si,Giang_vien,6
8147,8147,Ron,Nam,Dai_hoc,Truong_phong,21
8148,8148,Lan,Nam,Dai_hoc,Giam_doc,35
8149,8149,Ngoc,Nam,Cao_hoc,Thu_ky,33
8150,8150,Ngoc,,Cao_hoc,Giam_doc,11
8151,8151,Long,Nu,Cao_hoc,Thu_ky,15
8152,8152,Hermione,,Pho_thong,Giao_Vien,9
8153,8153,Harry,,Tien_si,Truong_phong,27
8154,8154,Ron,Nam,Tien_si,Maketting,8
8155,8155,Long,Nu,Cao_hoc,Giang_vien,25
8156,8156,Ron,Nam,Dai_hoc,Massage,12
8157,8157,Harry,,Pho_thong,Truong_phong,25
8158,8158,Long,Nam,Pho_thong,Giao_Vien,35
8159,8159,Luna,Nam,Dai_hoc,Thu_ky,1
8160,8160,Lan,Nu,Tien_si,Giao_Vien,1
8161,8161,Harry,,Dai_hoc,Truong_phong,21
8162,8162,Ron,Nu,Dai_hoc,Truong_phong,28
8163,8163,Lan,Nam,Tien_si,Giam_doc,30
8164,8164,Ngoc,,Cao_hoc,Maketting,12
8165,8165,Harry,,Dai_hoc,Massage,9
8166,8166,Ron,,Tien_si,Ke_toan,7
8167,8167,Lan,,Tien_si,Lap_trinh_vien,30
8168,8168,Hermione,Nam,Dai_hoc,Massage,27
8169,8169,Lan,,Pho_thong,Giam_doc,20
8170,8170,Long,,Cao_hoc,Ke_toan,10
8171,8171,Ron,Nu,Tien_si,Massage,32
8172,8172,Lan,Nam,Dai_hoc,Giang_vien,3
8173,8173,Nam,,Tien_si,Lap_trinh_vien,22
8174,8174,Long,Nu,Tien_si,Maketting,34
8175,8175,Harry,Nu,Tien_si,Massage,20
8176,8176,Hermione,,Dai_hoc,Giao_Vien,15
8177,8177,Nam,Nam,Pho_thong,Thu_ky,9
8178,8178,Nam,Nu,Dai_hoc,Maketting,8
8179,8179,Ron,Nam,Tien_si,Massage,29
8180,8180,Ron,Nu,Dai_hoc,Thu_ky,9
8181,8181,Ron,,Cao_hoc,Massage,31
8182,8182,Harry,Nu,Dai_hoc,Truong_phong,22
8183,8183,Harry,Nu,Tien_si,Lap_trinh_vien,4
8184,8184,Nam,Nu,Tien_si,Truong_phong,35
8185,8185,Hermione,,Tien_si,Lap_trinh_vien,33
8186,8186,Harry,Nam,Pho_thong,Truong_phong,25
8187,8187,Long,Nam,Cao_hoc,Massage,29
8188,8188,Harry,Nu,Tien_si,Massage,7
8189,8189,Long,,Pho_thong,Truong_phong,18
8190,8190,Harry,Nu,Dai_hoc,Giam_doc,36
8191,8191,Lan,Nu,Pho_thong,Maketting,14
8192,8192,Harry,,Pho_thong,Maketting,22
8193,8193,Harry,Nam,Cao_hoc,Massage,8
8194,8194,Hermione,Nam,Pho_thong,Giang_vien,32
8195,8195,Ron,Nu,Tien_si,Truong_phong,29
8196,8196,Harry,Nam,Pho_thong,Ke_toan,12
8197,8197,Ngoc,,Dai_hoc,Lap_trinh_vien,13
8198,8198,Long,,Cao_hoc,Truong_phong,17
8199,8199,Ngoc,,Dai_hoc,Giao_Vien,5
8200,8200,Lan,Nu,Dai_hoc,Thu_ky,23
8201,8201,Hermione,,Cao_hoc,Giao_Vien,16
8202,8202,Nam,,Tien_si,Thu_ky,36
8203,8203,Hermione,Nu,Pho_thong,Maketting,3
8204,8204,Nam,Nam,Pho_thong,Lap_trinh_vien,36
8205,8205,Nam,,Cao_hoc,Thu_ky,20
8206,8206,Hermione,Nam,Pho_thong,Ke_toan,8
8207,8207,Luna,,Dai_hoc,Lap_trinh_vien,25
8208,8208,Ngoc,,Cao_hoc,Giao_Vien,20
8209,8209,Hermione,,Cao_hoc,Thu_ky,8
8210,8210,Harry,Nu,Cao_hoc,Maketting,1
8211,8211,Ron,Nu,Pho_thong,Giang_vien,25
8212,8212,Ron,Nam,Dai_hoc,Giam_doc,12
8213,8213,Nam,Nam,Tien_si,Truong_phong,34
8214,8214,Long,Nam,Cao_hoc,Giao_Vien,18
8215,8215,Harry,Nu,Tien_si,Thu_ky,1
8216,8216,Hermione,Nu,Pho_thong,Lap_trinh_vien,17
8217,8217,Luna,Nam,Cao_hoc,Ke_toan,16
8218,8218,Harry,Nam,Tien_si,Truong_phong,22
8219,8219,Long,Nam,Dai_hoc,Truong_phong,20
8220,8220,Ron,Nam,Tien_si,Giam_doc,18
8221,8221,Long,,Dai_hoc,Massage,33
8222,8222,Ngoc,Nam,Cao_hoc,Thu_ky,12
8223,8223,Ron,Nu,Pho_thong,Thu_ky,18
8224,8224,Luna,Nam,Cao_hoc,Lap_trinh_vien,10
8225,8225,Lan,Nam,Pho_thong,Truong_phong,15
8226,8226,Harry,,Cao_hoc,Giang_vien,13
8227,8227,Ron,Nam,Dai_hoc,Massage,9
8228,8228,Long,Nam,Cao_hoc,Lap_trinh_vien,2
8229,8229,Ron,Nam,Dai_hoc,Ke_toan,19
8230,8230,Hermione,Nu,Tien_si,Giao_Vien,12
8231,8231,Ron,Nam,Tien_si,Ke_toan,9
8232,8232,Ron,,Cao_hoc,Massage,4
8233,8233,Ron,Nu,Pho_thong,Giam_doc,19
8234,8234,Nam,Nu,Pho_thong,Truong_phong,23
8235,8235,Hermione,Nam,Cao_hoc,Giam_doc,1
8236,8236,Luna,,Dai_hoc,Giang_vien,6
8237,8237,Long,,Cao_hoc,Truong_phong,5
8238,8238,Ngoc,Nu,Tien_si,Lap_trinh_vien,17
8239,8239,Lan,Nu,Cao_hoc,Maketting,8
8240,8240,Harry,Nam,Cao_hoc,Ke_toan,21
8241,8241,Long,Nam,Dai_hoc,Ke_toan,30
8242,8242,Ngoc,Nu,Pho_thong,Ke_toan,2
8243,8243,Nam,Nam,Pho_thong,Thu_ky,14
8244,8244,Lan,Nam,Dai_hoc,Giao_Vien,25
8245,8245,Luna,Nam,Pho_thong,Giam_doc,5
8246,8246,Lan,,Pho_thong,Giao_Vien,9
8247,8247,Harry,Nam,Pho_thong,Giang_vien,27
8248,8248,Ngoc,,Tien_si,Truong_phong,26
8249,8249,Luna,Nam,Pho_thong,Giang_vien,27
8250,8250,Nam,Nam,Pho_thong,Massage,10
8251,8251,Lan,Nu,Cao_hoc,Truong_phong,9
8252,8252,Nam,Nam,Tien_si,Giao_Vien,12
8253,8253,Luna,Nu,Tien_si,Giam_doc,36
8254,8254,Ngoc,Nam,Pho_thong,Massage,24
8255,8255,Luna,Nu,Tien_si,Massage,16
8256,8256,Nam,Nam,Pho_thong,Thu_ky,35
8257,8257,Ron,,Pho_thong,Giang_vien,6
8258,8258,Ngoc,Nu,Cao_hoc,Ke_toan,2
8259,8259,Luna,Nam,Tien_si,Giam_doc,9
8260,8260,Luna,,Cao_hoc,Thu_ky,7
8261,8261,Ron,Nu,Pho_thong,Massage,2
8262,8262,Ngoc,Nu,Dai_hoc,Ke_toan,16
8263,8263,Nam,Nam,Cao_hoc,Giam_doc,8
8264,8264,Nam,Nam,Dai_hoc,Giam_doc,36
8265,8265,Hermione,,Pho_thong,Giam_doc,17
8266,8266,Lan,,Pho_thong,Giao_Vien,35
8267,8267,Ngoc,Nu,Cao_hoc,Thu_ky,29
8268,8268,Ngoc,Nu,Tien_si,Thu_ky,35
8269,8269,Hermione,,Cao_hoc,Giam_doc,33
8270,8270,Harry,Nu,Dai_hoc,Truong_phong,33
8271,8271,Ron,Nu,Pho_thong,Giam_doc,12
8272,8272,Long,Nam,Tien_si,Giam_doc,6
8273,8273,Nam,Nu,Pho_thong,Truong_phong,11
8274,8274,Luna,Nu,Dai_hoc,Thu_ky,26
8275,8275,Nam,,Dai_hoc,Giam_doc,23
8276,8276,Ron,,Pho_thong,Thu_ky,2
8277,8277,Ngoc,,Tien_si,Maketting,35
8278,8278,Ngoc,Nam,Pho_thong,Massage,11
8279,8279,Ron,,Tien_si,Ke_toan,30
8280,8280,Lan,,Cao_hoc,Giam_doc,36
8281,8281,Ron,Nam,Dai_hoc,Lap_trinh_vien,27
8282,8282,Lan,Nam,Tien_si,Lap_trinh_vien,13
8283,8283,Ron,,Cao_hoc,Giam_doc,10
8284,8284,Harry,Nam,Dai_hoc,Ke_toan,11
