,ID,Name,Dia_chi,Dan_toc,So_thich_ca_nhan,Tuoi,Gioi_tinh,Ngoai_ngu,Y_thuc_trach_nhiem,Hot_work,Bang_cap,Xep_loai_bang,Truong_dao_tao,Mang_cong_viec,Nam_kinh_nghiem,So_truong,Vi_tri,He_so_trach_nhiem,Thanh_tich,Nguong_luong,Nang_luc_work,Thoi_gian_gan_bo,Luong_cu,Luong
7481,FSI_7481,Hermione,Ha Noi,Kinh,Cau long,24,Nam,Khong chung chi,D,A,Cao dang,Trung binh,HUST,Lap trinh vien,0,C++,Nhan vien,1.0,None,25,A,3,24.0,25.2
7482,FSI_7482,Nam,Tinh le,Kinh,Cau ca,20,Nam,Tieng anh toiec,A,A,Cao dang,Xuat sac,USTH,Lap trinh vien,1,Java,Nhan vien,1.0,None,25,D,1,22.0,23.1
7483,FSI_7483,Nam,Tinh le,Kinh,Nghe nhac,49,Nu,Khong chung chi,C,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,22,.NET,Nhan vien,1.0,None,25,C,5,13.0,13.65
7484,FSI_7484,Luna,Tinh le,Kinh,Cau long,36,Nam,Tieng Phap,B,D,Cao dang,kha,TLU,Tu van ban hang,1,None,Nhan vien,1.0,None,15,A,5,7.0,7.35
7485,FSI_7485,Long,Tinh le,Tay,Yoga,27,Nam,Tieng Nga,C,D,Cao dang,Xuat sac,USTH,Tu van ban hang,0,None,Nhan vien,1.0,None,15,A,2,14.0,14.7
7486,FSI_7486,Hermione,Tinh le,Kinh,Cau long,18,Nu,Tieng Nga,C,B,Dai hoc,Trung binh,TLU,Lap trinh vien,0,Android,Nhan vien,1.0,None,25,D,1,14.0,14.7
7487,FSI_7487,Luna,Tinh le,Kinh,Nghe nhac,36,Nam,Khong chung chi,A,B,Thac si,Xuat sac,EPU,Ky su R&D,2,Tools,Nhan vien,1.0,None,25,A,5,20.0,21.0
7488,FSI_7488,Lan,Tinh le,Kinh,Gym,51,Nu,Tieng anh toiec,A,B,Dai hoc,kha,HNUE,Lap trinh vien,15,Android,Nhan vien,1.0,Khoa hoc sang tao,25,D,5,5.0,5.25
7489,FSI_7489,Long,Ha Noi,Kinh,Yoga,59,Nam,Khong chung chi,D,A,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,21,Java,Nhan vien,1.0,None,25,C,1,18.0,18.9
7490,FSI_7490,Hermione,Tinh le,Kinh,Yoga,27,Nam,Khong chung chi,C,A,Cao dang,Trung binh,USTH,Lap trinh vien,4,Java,Nhan vien,1.0,None,25,D,1,24.0,25.2
7491,FSI_7491,Nam,Tinh le,Ede,Gym,19,Nam,Tieng anh toiec,C,B,Cao dang,kha,USTH,Ky su R&D,0,NLP,Nhan vien,1.0,None,25,B,0,11.0,11.55
7492,FSI_7492,Long,Tinh le,Dao,Da bong,19,Nam,Tieng anh toiec,D,D,Cao dang,Trung binh,TLU,PM,0,None,Nhan vien,1.0,None,30,C,1,11.0,11.55
7493,FSI_7493,Luna,Tinh le,Kinh,Nghe nhac,23,Nam,Khong chung chi,C,B,Dai hoc,Trung binh,USTH,Ky su R&D,3,Computer vision,Nhan vien,1.0,None,25,B,2,9.0,9.45
7494,FSI_7494,Long,Tinh le,Kinh,Cau long,29,Nu,Khong chung chi,A,A,Cao dang,Xuat sac,HAUI,Lap trinh vien,8,Java,Nhan vien,1.0,None,25,A,5,24.0,25.2
7495,FSI_7495,Ron,Tinh le,Kinh,Gym,24,Nam,Khong chung chi,D,D,Cao dang,kha,VNU,PM,0,None,Nhan vien,1.0,None,30,C,0,5.0,5.25
7496,FSI_7496,Long,Ha Noi,Kinh,Da bong,36,Nam,Tieng anh toiec,D,D,Khong bang cap,Khong xep loai,Khong di hoc,PM,17,None,Nhan vien,1.0,None,30,D,12,11.0,11.55
7497,FSI_7497,Ron,Tinh le,Kinh,Cau ca,49,Nam,Tieng anh toiec,D,C,Dai hoc,Gioi,VNU,Lap trinh vien,1,PHP,Teamlead,1.5,None,25,D,8,27.0,28.35
7498,FSI_7498,Luna,Tinh le,Kinh,Yoga,39,Nam,Tieng anh toiec,D,B,Dai hoc,Gioi,TLU,Lap trinh vien,19,Ruby,Nhan vien,1.0,None,25,C,12,10.0,10.5
7499,FSI_7499,Hermione,Tinh le,Mong,xem phim,26,Nu,Tieng anh toiec,B,D,Dai hoc,Xuat sac,VNU,Tu van ban hang,7,None,Nhan vien,1.0,None,15,D,5,7.0,7.35
7500,FSI_7500,Harry,Ha Noi,Kinh,xem phim,37,Nu,Khong chung chi,C,D,Dai hoc,Xuat sac,HNUE,Tu van ban hang,11,None,Nhan vien,1.0,None,15,A,13,11.0,11.55
7501,FSI_7501,Ngoc,Tinh le,Kinh,Gym,28,Nam,Khong chung chi,A,D,Dai hoc,Xuat sac,HUST,Tu van ban hang,7,None,Nhan vien,1.0,None,15,C,2,13.0,13.65
7502,FSI_7502,Luna,Ha Noi,Kinh,xem phim,34,Nu,Tieng Nga,D,B,Dai hoc,Xuat sac,EPU,Lap trinh vien,8,.NET,Teamlead,1.5,None,25,D,14,21.0,22.05
7503,FSI_7503,Luna,Tinh le,Kinh,Gym,20,Nam,Tieng anh toiec,A,D,Dai hoc,Xuat sac,USTH,Tu van ban hang,1,None,Nhan vien,1.0,None,15,D,1,14.0,14.7
7504,FSI_7504,Ngoc,Tinh le,Kinh,Cau ca,38,Nu,Khong chung chi,C,D,Cao dang,Trung binh,UTC,Xu ly data,0,None,Teamlead,1.5,None,15,B,5,15.0,15.75
7505,FSI_7505,Lan,Tinh le,Kinh,Cau ca,21,Nam,Khong chung chi,C,A,Cao dang,kha,HNUE,Lap trinh vien,2,Java,Nhan vien,1.0,None,25,D,2,21.0,22.05
7506,FSI_7506,Ron,Tinh le,Tay,Cau long,20,Nam,Tieng anh toiec,C,D,Khong bang cap,Khong xep loai,Khong di hoc,BA,0,None,Nhan vien,1.0,None,25,A,0,22.0,23.1
7507,FSI_7507,Long,Tinh le,Kinh,Yoga,34,Nam,Tieng anh toiec,B,A,Cao dang,Trung binh,HAUI,Lap trinh vien,7,ios,Nhan vien,1.0,None,25,B,6,24.0,25.2
7508,FSI_7508,Luna,Tinh le,Kinh,Nghe nhac,21,Nu,Tieng anh toiec,D,A,Cao dang,Trung binh,VNU,Lap trinh vien,1,ios,Nhan vien,1.0,None,25,A,2,23.0,24.15
7509,FSI_7509,Nam,Tinh le,Khome,Cau long,23,Nu,Tieng anh toiec,A,B,Cao dang,Xuat sac,TLU,Lap trinh vien,4,Python,Nhan vien,1.0,None,25,D,1,22.0,23.1
7510,FSI_7510,Ron,Tinh le,Kinh,Gym,36,Nu,Khong chung chi,D,D,Dai hoc,kha,HUST,Tu van ban hang,5,None,Nhan vien,1.0,None,15,D,12,14.0,14.7
7511,FSI_7511,Luna,Tinh le,Cham,Gym,25,Nu,Tieng anh toiec,B,A,Dai hoc,Trung binh,UTC,Lap trinh vien,4,C++,Nhan vien,1.0,None,25,C,0,5.0,5.25
7512,FSI_7512,Ngoc,Tinh le,Kinh,Cau long,19,Nu,Khong chung chi,D,B,Cao dang,Trung binh,HNUE,Lap trinh vien,0,Ruby,Nhan vien,1.0,None,25,B,0,17.0,17.85
7513,FSI_7513,Ron,Tinh le,Kinh,Cau ca,49,Nu,Tieng anh toiec,C,A,Cao dang,Xuat sac,HAUI,Lap trinh vien,2,C++,Nhan vien,1.0,None,25,B,7,20.0,21.0
7514,FSI_7514,Ron,Tinh le,Kinh,Yoga,27,Nu,Tieng anh toiec,D,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,5,Computer vision,Nhan vien,1.0,None,25,D,1,13.0,13.65
7515,FSI_7515,Ngoc,Tinh le,Kinh,Da bong,38,Nu,Tieng anh ielts,C,B,Dai hoc,Trung binh,VNU,Lap trinh vien,9,Python,Nhan vien,1.0,None,25,A,0,6.0,6.3
7516,FSI_7516,Lan,Ha Noi,Kinh,Cau ca,27,Nu,Khong chung chi,D,D,Thac si,kha,VNU,Tester,1,None,Nhan vien,1.0,None,15,A,3,15.0,15.75
7517,FSI_7517,Luna,Tinh le,Kinh,Cau ca,34,Nam,Tieng Nhat,B,B,Cao dang,Xuat sac,HUST,Ky su R&D,1,Data Science,Nhan vien,1.0,None,25,B,13,8.0,8.4
7518,FSI_7518,Ngoc,Tinh le,Nung,Gym,22,Nam,Khong chung chi,C,D,Dai hoc,Trung binh,HUST,BA,3,None,Teamlead,1.5,None,25,A,3,16.5,17.325
7519,FSI_7519,Ngoc,Tinh le,Kinh,Cau ca,19,Nam,Khong chung chi,B,A,Dai hoc,kha,HNUE,Lap trinh vien,0,C++,Nhan vien,1.0,None,25,C,0,5.0,5.25
7520,FSI_7520,Long,Tinh le,Kinh,Da bong,23,Nam,Tieng anh toiec,D,D,Cao dang,Trung binh,HNUE,Tu van ban hang,4,None,Nhan vien,1.0,olympic tin,15,C,2,6.0,6.3
7521,FSI_7521,Ngoc,Ha Noi,Kinh,xem phim,20,Nu,Tieng anh toiec,C,C,Dai hoc,Xuat sac,EPU,Lap trinh vien,1,PHP,Nhan vien,1.0,None,25,D,0,11.0,11.55
7522,FSI_7522,Long,Tinh le,Kinh,Da bong,18,Nam,Khong chung chi,A,D,Khong bang cap,Khong xep loai,Khong di hoc,Tu van ban hang,0,None,Nhan vien,1.0,olympic tin,15,B,1,7.0,7.35
7523,FSI_7523,Hermione,Tinh le,Kinh,Yoga,23,Nam,Tieng Nga,D,B,Cao dang,Gioi,HNUE,Lap trinh vien,3,Ruby,Nhan vien,1.0,None,25,B,1,17.0,17.85
7524,FSI_7524,Long,Tinh le,Kinh,Cau ca,33,Nu,Tieng anh toiec,D,D,Cao dang,kha,EPU,BA,0,None,Nhan vien,1.0,None,25,A,5,7.0,7.35
7525,FSI_7525,Long,Ha Noi,Kinh,Cau ca,20,Nu,Tieng anh toiec,A,B,Dai hoc,Xuat sac,HUST,Ky su R&D,1,Tools,Nhan vien,1.0,None,25,A,0,17.0,17.85
7526,FSI_7526,Ron,Tinh le,Kinh,Gym,29,Nam,Tieng Nhat,C,D,Dai hoc,Trung binh,UTC,BA,7,None,Nhan vien,1.0,None,25,A,7,11.0,11.55
7527,FSI_7527,Ngoc,Tinh le,Kinh,Nghe nhac,18,Nam,Khong chung chi,D,D,Cao dang,Trung binh,UTC,Tu van ban hang,0,None,Nhan vien,1.0,None,15,B,0,8.0,8.4
7528,FSI_7528,Ron,Tinh le,Kinh,Da bong,31,Nam,Khong chung chi,A,D,Khong bang cap,Khong xep loai,Khong di hoc,Tu van ban hang,4,None,Nhan vien,1.0,None,15,A,2,4.0,4.2
7529,FSI_7529,Ron,Ha Noi,Kinh,Gym,36,Nu,Tieng Nga,D,B,Tien si,Khong xep loai,TLU,Ky su R&D,6,Data Science,Nhan vien,1.0,None,25,A,14,24.0,25.2
7530,FSI_7530,Lan,Ha Noi,Kinh,Cau long,25,Nam,Khong chung chi,B,B,Cao dang,kha,VNU,Lap trinh vien,3,.NET,Teamlead,1.5,None,25,C,2,7.5,7.875
7531,FSI_7531,Hermione,Tinh le,Muong,Nghe nhac,28,Nam,Khong chung chi,B,D,Cao dang,kha,VNU,Tu van ban hang,8,None,Nhan vien,1.0,None,15,A,9,9.0,9.45
7532,FSI_7532,Nam,Tinh le,Kinh,Cau long,25,Nu,Tieng anh ielts,C,D,Dai hoc,kha,TLU,Ke toan,0,None,Nhan vien,1.0,None,15,B,4,8.0,8.4
7533,FSI_7533,Long,Tinh le,Kinh,Yoga,26,Nam,Khong chung chi,C,B,Cao dang,Trung binh,USTH,Lap trinh vien,2,.NET,Teamlead,1.5,None,25,D,0,15.0,15.75
7534,FSI_7534,Nam,Ha Noi,Kinh,xem phim,27,Nu,Tieng anh toiec,A,A,Dai hoc,Xuat sac,HAUI,Lap trinh vien,4,ios,Teamlead,1.5,None,25,B,5,21.0,22.05
7535,FSI_7535,Lan,Tinh le,Ede,Gym,23,Nam,Khong chung chi,C,C,Cao dang,Gioi,TLU,Lap trinh vien,3,PHP,Nhan vien,1.0,None,25,C,1,20.0,21.0
7536,FSI_7536,Long,Tinh le,Kinh,Yoga,51,Nu,Khong chung chi,C,B,Cao dang,Xuat sac,EPU,Ky su R&D,14,Data Science,Nhan vien,1.0,None,25,C,4,24.0,25.2
7537,FSI_7537,Long,Tinh le,Kinh,Nghe nhac,26,Nam,Tieng Phap,A,B,Dai hoc,Trung binh,HAUI,Lap trinh vien,5,Python,Nhan vien,1.0,None,25,B,4,13.0,13.65
7538,FSI_7538,Long,Ha Noi,Kinh,Gym,26,Nam,Khong chung chi,A,B,Dai hoc,Trung binh,USTH,Ky su R&D,3,Tools,Nhan vien,1.0,None,25,C,2,13.0,13.65
7539,FSI_7539,Long,Tinh le,Kinh,Yoga,23,Nu,Tieng anh toiec,D,D,Cao dang,kha,VNU,Tester,2,None,Nhan vien,1.0,None,15,C,1,11.0,11.55
7540,FSI_7540,Ngoc,Ha Noi,Kinh,Yoga,22,Nu,Khong chung chi,B,B,Dai hoc,Trung binh,HNUE,Ky su R&D,3,Tools,Nhan vien,1.0,None,25,D,0,15.0,15.75
7541,FSI_7541,Luna,Ha Noi,Kinh,Cau ca,25,Nam,Tieng anh toiec,A,D,Dai hoc,Gioi,TLU,Tu van ban hang,6,None,Nhan vien,1.0,Oympic toan,15,D,5,6.0,6.3
7542,FSI_7542,Lan,Tinh le,Kinh,Da bong,22,Nu,Tieng anh toiec,B,B,Cao dang,kha,HAUI,Lap trinh vien,3,Ruby,Nhan vien,1.0,None,25,B,0,17.0,17.85
7543,FSI_7543,Lan,Tinh le,Hoa,Nghe nhac,36,Nu,Khong chung chi,A,B,Dai hoc,Xuat sac,VNU,Lap trinh vien,2,Ruby,Nhan vien,1.0,None,25,B,4,23.0,24.15
7544,FSI_7544,Hermione,Tinh le,Kinh,Cau long,21,Nam,Tieng anh toiec,B,D,Dai hoc,kha,HUST,BA,0,None,Nhan vien,1.0,None,25,A,1,20.0,21.0
7545,FSI_7545,Luna,Tinh le,Kinh,Cau long,22,Nam,Khong chung chi,C,D,Cao dang,kha,UTC,PM,3,None,Nhan vien,1.0,None,30,B,2,29.0,30.45
7546,FSI_7546,Ron,Tinh le,Kinh,Da bong,26,Nu,Tieng anh toiec,B,B,Dai hoc,kha,UTC,Lap trinh vien,4,Android,Nhan vien,1.0,None,25,A,4,17.0,17.85
7547,FSI_7547,Harry,Tinh le,Cham,Da bong,23,Nu,Khong chung chi,D,B,Khong bang cap,Khong xep loai,Khong di hoc,Ky su R&D,1,Data Science,Nhan vien,1.0,Nhan tai dat viet,25,A,3,23.0,24.15
7548,FSI_7548,Lan,Tinh le,Kinh,Yoga,28,Nam,Khong chung chi,B,B,Cao dang,Xuat sac,TLU,Lap trinh vien,6,Android,Nhan vien,1.0,None,25,D,3,11.0,11.55
7549,FSI_7549,Hermione,Ha Noi,Kinh,xem phim,31,Nu,Tieng anh toiec,A,D,Thac si,kha,USTH,Ke toan,9,None,Nhan vien,1.0,None,15,A,7,15.0,15.75
7550,FSI_7550,Long,Tinh le,Kinh,Da bong,39,Nu,Khong chung chi,D,B,Dai hoc,Xuat sac,UTC,Ky su R&D,5,Tools,Nhan vien,1.0,None,25,B,1,22.0,23.1
7551,FSI_7551,Long,Tinh le,Kinh,Gym,26,Nam,Khong chung chi,B,B,Cao dang,kha,UTC,Ky su R&D,7,Computer vision,Teamlead,1.5,None,25,A,5,15.0,15.75
7552,FSI_7552,Ron,Tinh le,Cham,xem phim,28,Nu,Khong chung chi,D,D,Dai hoc,Gioi,EPU,Ke toan,2,None,Nhan vien,1.0,None,15,A,5,8.0,8.4
7553,FSI_7553,Ngoc,Tinh le,Kinh,Cau long,39,Nu,Khong chung chi,A,A,Dai hoc,Gioi,USTH,Lap trinh vien,1,Java,Nhan vien,1.0,None,25,C,9,5.0,5.25
7554,FSI_7554,Harry,Tinh le,Kinh,Cau long,27,Nu,Tieng anh toiec,D,A,Cao dang,Xuat sac,UTC,Lap trinh vien,2,C++,Nhan vien,1.0,None,25,A,3,14.0,14.7
7555,FSI_7555,Ron,Tinh le,Kinh,Cau ca,28,Nam,Khong chung chi,B,D,Dai hoc,Gioi,HNUE,PM,0,None,Nhan vien,1.0,Oympic toan,30,A,5,4.0,4.2
7556,FSI_7556,Nam,Tinh le,Kinh,Cau long,25,Nam,Khong chung chi,A,A,Dai hoc,Gioi,HAUI,Lap trinh vien,4,Java,Nhan vien,1.0,Oympic toan,25,D,5,12.0,12.6
7557,FSI_7557,Ngoc,Tinh le,Ede,Da bong,44,Nam,Tieng Trung,C,D,Cao dang,Gioi,HNUE,BA,9,None,Nhan vien,1.0,None,25,B,14,4.0,4.2
7558,FSI_7558,Lan,Tinh le,Kinh,Nghe nhac,23,Nam,Khong chung chi,A,C,Thac si,Trung binh,HUST,Lap trinh vien,2,PHP,Nhan vien,1.0,None,25,A,2,17.0,17.85
7559,FSI_7559,Ron,Tinh le,Kinh,Gym,23,Nam,Tieng anh toiec,C,B,Dai hoc,Trung binh,EPU,Lap trinh vien,1,Android,Nhan vien,1.0,None,25,D,2,24.0,25.2
7560,FSI_7560,Ngoc,Tinh le,Ede,Cau ca,23,Nu,Tieng anh toiec,D,D,Cao dang,kha,HNUE,BA,2,None,Nhan vien,1.0,None,25,D,0,22.0,23.1
7561,FSI_7561,Luna,Ha Noi,Kinh,Yoga,19,Nam,Khong chung chi,A,A,Cao dang,Xuat sac,VNU,Lap trinh vien,0,ios,Nhan vien,1.0,None,25,B,0,8.0,8.4
7562,FSI_7562,Harry,Tinh le,Kinh,xem phim,23,Nam,Tieng anh ielts,A,B,Dai hoc,Xuat sac,TLU,Lap trinh vien,2,.NET,Nhan vien,1.0,None,25,D,1,18.0,18.9
7563,FSI_7563,Hermione,Tinh le,Ede,Da bong,20,Nam,Tieng anh toiec,A,D,Dai hoc,Xuat sac,TLU,PM,0,None,Teamlead,1.5,None,30,C,1,19.5,20.475
7564,FSI_7564,Luna,Tinh le,Kinh,Da bong,33,Nu,Khong chung chi,B,A,Dai hoc,Trung binh,EPU,Lap trinh vien,8,Java,Teamlead,1.5,None,25,D,7,9.0,9.45
7565,FSI_7565,Hermione,Tinh le,Kinh,Yoga,21,Nu,Tieng anh toiec,C,B,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,0,Python,Nhan vien,1.0,None,25,A,1,13.0,13.65
7566,FSI_7566,Nam,Ha Noi,Kinh,xem phim,33,Nu,Tieng Nga,D,D,Thac si,Trung binh,UTC,BA,11,None,Nhan vien,1.0,None,25,A,6,20.0,21.0
7567,FSI_7567,Lan,Tinh le,Thai,Cau long,28,Nam,Tieng anh ielts,B,B,Tien si,Khong xep loai,USTH,Ky su R&D,3,Tools,Teamlead,1.5,None,25,B,6,31.5,33.075
7568,FSI_7568,Hermione,Tinh le,Kinh,Gym,28,Nam,Khong chung chi,C,C,Cao dang,Gioi,VNU,Lap trinh vien,2,PHP,Teamlead,1.5,None,25,D,8,12.0,12.6
7569,FSI_7569,Nam,Tinh le,Kinh,Da bong,24,Nu,Tieng anh toiec,B,D,Dai hoc,Gioi,USTH,Tester,4,None,Nhan vien,1.0,olympic tin,15,B,3,4.0,4.2
7570,FSI_7570,Hermione,Tinh le,Kinh,Nghe nhac,21,Nu,Khong chung chi,C,B,Cao dang,Gioi,HNUE,Lap trinh vien,1,Android,Nhan vien,1.0,None,25,C,1,15.0,15.75
7571,FSI_7571,Luna,Tinh le,Kinh,Yoga,20,Nu,Khong chung chi,C,A,Cao dang,Trung binh,USTH,Lap trinh vien,0,Java,Nhan vien,1.0,olympic tin,25,C,0,23.0,24.15
7572,FSI_7572,Ngoc,Tinh le,Kinh,xem phim,20,Nu,Khong chung chi,C,D,Khong bang cap,Khong xep loai,Khong di hoc,Tu van ban hang,1,None,Nhan vien,1.0,None,15,D,0,4.0,4.2
7573,FSI_7573,Long,Tinh le,Kinh,Cau ca,25,Nam,Tieng anh toiec,B,A,Cao dang,Gioi,HUST,Lap trinh vien,0,ios,Nhan vien,1.0,None,25,A,5,16.0,16.8
7574,FSI_7574,Long,Tinh le,Kinh,Da bong,23,Nam,Khong chung chi,C,B,Dai hoc,kha,HUST,Ky su R&D,1,Tools,Nhan vien,1.0,None,25,D,3,5.0,5.25
7575,FSI_7575,Ron,Tinh le,Thai,Cau ca,26,Nu,Tieng anh toiec,A,A,Cao dang,Xuat sac,UTC,Lap trinh vien,3,Java,Nhan vien,1.0,None,25,B,3,13.0,13.65
7576,FSI_7576,Ron,Tinh le,Kinh,Cau long,41,Nu,Tieng anh toiec,D,D,Cao dang,Xuat sac,HAUI,BA,8,None,Teamlead,1.5,olympic tin,25,C,1,30.0,31.5
7577,FSI_7577,Nam,Ha Noi,Kinh,Nghe nhac,19,Nu,Khong chung chi,C,D,Dai hoc,kha,HNUE,Xu ly data,0,None,Nhan vien,1.0,None,15,D,1,10.0,10.5
7578,FSI_7578,Ngoc,Tinh le,Kinh,Cau long,40,Nam,Tieng anh toiec,A,B,Tien si,Khong xep loai,HUST,Ky su R&D,5,Data Science,Nhan vien,1.0,None,25,B,3,20.0,21.0
7579,FSI_7579,Harry,Tinh le,Cham,Cau long,23,Nu,Tieng anh toiec,A,B,Cao dang,Gioi,HUST,Ky su R&D,3,Data Science,Nhan vien,1.0,None,25,A,3,24.0,25.2
7580,FSI_7580,Lan,Tinh le,Kinh,Da bong,19,Nu,Khong chung chi,A,D,Thac si,Xuat sac,TLU,BA,0,None,Nhan vien,1.0,None,25,A,1,17.0,17.85
7581,FSI_7581,Lan,Tinh le,Kinh,Gym,24,Nam,Tieng anh toiec,B,D,Dai hoc,kha,HUST,Tu van ban hang,0,None,Nhan vien,1.0,None,15,B,1,11.0,11.55
7582,FSI_7582,Nam,Tinh le,Kinh,Cau long,32,Nu,Tieng anh ielts,B,D,Thac si,kha,USTH,Ke toan,13,None,Nhan vien,1.0,None,15,A,11,15.0,15.75
7583,FSI_7583,Harry,Tinh le,Kinh,xem phim,33,Nu,Tieng Trung,B,A,Dai hoc,kha,TLU,Lap trinh vien,11,Java,Nhan vien,1.0,None,25,D,7,11.0,11.55
7584,FSI_7584,Nam,Tinh le,Kinh,Cau long,31,Nam,Khong chung chi,A,D,Dai hoc,Gioi,USTH,BA,4,None,Nhan vien,1.0,None,25,B,9,14.0,14.7
7585,FSI_7585,Lan,Ha Noi,Kinh,Nghe nhac,27,Nam,Tieng anh toiec,D,C,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,0,PHP,Nhan vien,1.0,None,25,C,5,10.0,10.5
7586,FSI_7586,Nam,Tinh le,Kinh,Cau long,35,Nam,Tieng anh toiec,A,D,Cao dang,Xuat sac,HAUI,BA,9,None,Nhan vien,1.0,None,25,B,0,7.0,7.35
7587,FSI_7587,Ngoc,Ha Noi,Kinh,Gym,28,Nu,Tieng Nga,B,B,Cao dang,Gioi,TLU,Ky su R&D,3,Data Science,Nhan vien,1.0,None,25,A,9,23.0,24.15
7588,FSI_7588,Lan,Tinh le,Kinh,xem phim,28,Nam,Tieng anh ielts,B,D,Khong bang cap,Khong xep loai,Khong di hoc,Tu van ban hang,8,None,Nhan vien,1.0,Oympic toan,15,C,4,11.0,11.55
7589,FSI_7589,Luna,Ha Noi,Kinh,xem phim,18,Nam,Khong chung chi,C,B,Dai hoc,Xuat sac,HNUE,Lap trinh vien,0,Android,Nhan vien,1.0,None,25,C,0,15.0,15.75
7590,FSI_7590,Lan,Tinh le,Kinh,Cau ca,29,Nu,Khong chung chi,C,D,Cao dang,Gioi,UTC,Tu van ban hang,1,None,Nhan vien,1.0,None,15,C,7,9.0,9.45
7591,FSI_7591,Long,Tinh le,Tay,Gym,18,Nam,Khong chung chi,D,B,Cao dang,Gioi,USTH,Lap trinh vien,0,.NET,Nhan vien,1.0,None,25,D,1,12.0,12.6
7592,FSI_7592,Ron,Tinh le,Kinh,Cau long,23,Nu,Khong chung chi,B,B,Dai hoc,kha,USTH,Ky su R&D,0,Data Science,Nhan vien,1.0,None,25,A,1,13.0,13.65
7593,FSI_7593,Lan,Tinh le,Kinh,Yoga,18,Nam,Khong chung chi,B,C,Khong bang cap,Khong xep loai,Khong di hoc,Lap trinh vien,0,PHP,Nhan vien,1.0,None,25,B,0,22.0,23.1
7594,FSI_7594,Harry,Tinh le,Kinh,xem phim,25,Nu,Khong chung chi,D,B,Cao dang,Gioi,UTC,Ky su R&D,0,NLP,Nhan vien,1.0,None,25,D,5,14.0,14.7
7595,FSI_7595,Lan,Tinh le,Kinh,Cau ca,22,Nu,Khong chung chi,B,A,Dai hoc,Gioi,HUST,Lap trinh vien,1,Java,Nhan vien,1.0,None,25,C,3,8.0,8.4
7596,FSI_7596,Long,Ha Noi,Hoa,Cau long,21,Nam,Khong chung chi,B,D,Dai hoc,Gioi,HNUE,PM,1,None,Nhan vien,1.0,None,30,A,0,9.0,9.45
7597,FSI_7597,Luna,Tinh le,Kinh,Nghe nhac,22,Nu,Khong chung chi,B,D,Dai hoc,kha,HNUE,Ke toan,3,None,Nhan vien,1.0,None,15,A,3,8.0,8.4
7598,FSI_7598,Nam,Tinh le,Kinh,Cau long,21,Nam,Khong chung chi,D,B,Dai hoc,Xuat sac,TLU,Ky su R&D,0,Computer vision,Nhan vien,1.0,None,25,D,1,4.0,4.2
7599,FSI_7599,Ngoc,Tinh le,Kinh,Cau long,33,Nam,Khong chung chi,A,A,Dai hoc,Trung binh,TLU,Lap trinh vien,8,Java,Teamlead,1.5,Khoa hoc sang tao,25,A,2,6.0,6.3
7600,FSI_7600,Long,Tinh le,Dao,Nghe nhac,35,Nam,Khong chung chi,B,D,Cao dang,Gioi,HNUE,PM,0,None,Nhan vien,1.0,None,30,B,0,4.0,4.2
7601,FSI_7601,Luna,Tinh le,Kinh,Cau ca,48,Nu,Khong chung chi,B,A,Cao dang,Trung binh,HUST,Lap trinh vien,8,ios,Nhan vien,1.0,None,25,B,0,4.0,4.2
7602,FSI_7602,Luna,Tinh le,Kinh,xem phim,19,Nam,Khong chung chi,D,D,Cao dang,Xuat sac,HNUE,BA,0,None,Nhan vien,1.0,None,25,A,0,6.0,6.3
7603,FSI_7603,Long,Tinh le,Kinh,Nghe nhac,21,Nam,Khong chung chi,D,B,Cao dang,kha,VNU,Lap trinh vien,2,Python,Teamlead,1.5,None,25,D,1,7.5,7.875
7604,FSI_7604,Harry,Tinh le,Kinh,xem phim,18,Nam,Khong chung chi,A,D,Thac si,Trung binh,TLU,BA,0,None,Teamlead,1.5,None,25,B,0,28.5,29.925
7605,FSI_7605,Lan,Tinh le,Kinh,xem phim,20,Nu,Khong chung chi,D,B,Dai hoc,Gioi,TLU,Lap trinh vien,1,Ruby,Nhan vien,1.0,None,25,A,1,13.0,13.65
7606,FSI_7606,Nam,Tinh le,Kinh,xem phim,39,Nu,Tieng anh toiec,C,D,Dai hoc,Trung binh,VNU,BA,12,None,Nhan vien,1.0,None,25,A,7,20.0,21.0
7607,FSI_7607,Harry,Tinh le,Kinh,Gym,20,Nu,Tieng Nga,C,A,Dai hoc,Xuat sac,USTH,Lap trinh vien,1,ios,Nhan vien,1.0,None,25,B,0,15.0,15.75
7608,FSI_7608,Ron,Ha Noi,Kinh,Gym,23,Nam,Khong chung chi,B,D,Dai hoc,kha,TLU,BA,3,None,Nhan vien,1.0,None,25,B,0,22.0,23.1
7609,FSI_7609,Hermione,Tinh le,Kinh,xem phim,19,Nam,Tieng anh toiec,D,B,Cao dang,kha,UTC,Lap trinh vien,0,.NET,Nhan vien,1.0,None,25,B,1,4.0,4.2
7610,FSI_7610,Luna,Tinh le,Kinh,Cau long,29,Nam,Khong chung chi,C,B,Dai hoc,Xuat sac,HUST,Lap trinh vien,8,Python,Nhan vien,1.0,None,25,A,8,15.0,15.75
